Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id,Cluster
6888923_C6,Elvis Presley,Wild In The Country ,Elvis Forever,Rock,"Rock & Roll, Pop Rock",20,0.591,0.172,-18.777,0.0316,0.944,0.298,0.12,0.596,95.934,3.0,1:53,G Major,9B,7.0,1.0,2C17Yxj3V6ITiNlspPWTh4,5.0
6888923_C7,Elvis Presley,Rock-A-Hula Baby  ,Elvis Forever,Rock,"Rock & Roll, Pop Rock",0,0.295,0.935,-5.954,0.0862,0.0419,0.000261,0.703,0.806,180.407,4.0,2:15,F Minor,4A,5.0,0.0,5tg00M1tW23SdkFfvAnNFS,2.0
6888923_D1,Elvis Presley,Good Luck Charm,Elvis Forever,Rock,"Rock & Roll, Pop Rock",49,0.618,0.467,-13.166,0.0336,0.56,1.05e-05,0.5,0.904,121.646,4.0,2:25,D Major,10B,2.0,1.0,19gotedXtqeE8dWju6WURW,5.0
6888923_D2,Elvis Presley,Return To Sender ,Elvis Forever,Rock,"Rock & Roll, Pop Rock",1,0.583,0.845,-5.306,0.0377,0.299,1.97e-06,0.979,0.945,141.596,4.0,2:05,C♯/D♭ Major,3B,1.0,1.0,4G75NgdkVoJfImOz12WyFN,2.0
6888923_D4,Elvis Presley,Crying In The Chapel,Elvis Forever,Rock,"Rock & Roll, Pop Rock",46,0.271,0.246,-13.812,0.0548,0.939,3.19e-05,0.297,0.276,71.663,4.0,2:23,B Major,1B,11.0,1.0,1Vzr9AOdHw65UHoK1Vuxls,5.0
6888923_D5,Elvis Presley,Guitar Man,Elvis Forever,Rock,"Rock & Roll, Pop Rock",39,0.603,0.66,-13.158,0.0576,0.538,1.32e-06,0.0747,0.905,113.538,4.0,2:19,F#/G♭ Major,2B,6.0,1.0,7momNWKOObWP1nBE1BNirA,5.0
6888923_D6,Elvis Presley,In The Ghetto,Elvis Forever,Rock,"Rock & Roll, Pop Rock",59,0.404,0.266,-16.688,0.0334,0.716,0.133,0.107,0.491,88.916,4.0,2:47,A#/B♭ Major,6B,10.0,1.0,7KWoeBqSdZHEloYKVxssfG,5.0
6888923_D7,Elvis Presley,Suspicious Minds,Elvis Forever,Rock,"Rock & Roll, Pop Rock",70,0.487,0.382,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,4.0,4:21,G Major,9B,7.0,1.0,1H5IfYyIIAlgDX8zguUzns,7.0
6888923_D8,Elvis Presley,There Goes My Everything,Elvis Forever,Rock,"Rock & Roll, Pop Rock",32,0.381,0.418,-10.271,0.0286,0.842,0.0498,0.157,0.402,83.197,4.0,2:59,G#/A♭ Major,4B,8.0,1.0,6UJVzjoGFszWqIZHmgDIFa,7.0
1305465_A1,Jefferson Airplane,We Can Be Together,Volunteers,Rock,"Psychedelic Rock, Classic Rock",0,0.448,0.371,-13.86,0.0296,0.00524,0.0518,0.135,0.364,114.31,4.0,6:01,G Major,9B,7.0,1.0,5eYrkHYpYTxUsGXLjzPYXM,5.0
1305465_A2,Jefferson Airplane,Good Shepherd,Volunteers,Rock,"Psychedelic Rock, Classic Rock",1,0.465,0.413,-12.352,0.0239,0.112,0.0967,0.0969,0.495,84.586,4.0,4:22,A Major,11B,9.0,1.0,7IFxEjI7zExcKSm1zeyz6W,5.0
1305465_A3,Jefferson Airplane,The Farm,Volunteers,Rock,"Psychedelic Rock, Classic Rock",15,0.407,0.526,-10.344,0.0283,0.661,0.000597,0.266,0.8,148.422,4.0,3:12,C Major,8B,0.0,1.0,5LqiKtZ30ttkEtoPw2D3Zx,7.0
1305465_A4,Jefferson Airplane,Hey Fredrick,Volunteers,Rock,"Psychedelic Rock, Classic Rock",0,0.259,0.496,-12.397,0.0308,0.203,0.631,0.13,0.505,151.986,4.0,9:04,C Major,8B,0.0,1.0,4vLaEthRkACm6VFgXCBTZj,7.0
1305465_B1,Jefferson Airplane,Turn My Life Down,Volunteers,Rock,"Psychedelic Rock, Classic Rock",0,0.378,0.304,-15.356,0.035,0.347,0.238,0.123,0.492,120.435,4.0,2:56,D Major,10B,2.0,1.0,4alXNeaqL9TvcVUdySrrm2,0.0
1305465_B2,Jefferson Airplane,Wooden Ships,Volunteers,Rock,"Psychedelic Rock, Classic Rock",8,0.302,0.545,-9.604,0.0462,0.36,0.0134,0.337,0.278,93.086,4.0,7:00,D Major,10B,2.0,1.0,3m55E4J7l8jfAqQrzUTA7g,6.0
1305465_B3,Jefferson Airplane,Eskimo Blue Day,Volunteers,Rock,"Psychedelic Rock, Classic Rock",3,0.301,0.592,-11.125,0.0339,0.143,0.192,0.123,0.542,148.276,4.0,6:32,D Major,10B,2.0,1.0,09MQFvr1IQHdevlvdxNVEf,0.0
1305465_B4,Jefferson Airplane,A Song For All Seasons,Volunteers,Rock,"Psychedelic Rock, Classic Rock",10,0.487,0.404,-13.797,0.0324,0.612,0.014,0.0917,0.452,119.943,4.0,3:31,C Major,8B,0.0,1.0,3Tw9Ml3il48z697wYdeah0,3.0
1305465_B5,Jefferson Airplane,Meadowlands,Volunteers,Rock,"Psychedelic Rock, Classic Rock",12,0.115,0.0826,-22.087,0.0431,0.000515,0.184,0.364,0.285,152.129,4.0,1:06,D Major,10B,2.0,1.0,547bnnLXMuh6bE70DuZTlU,2.0
1305465_B6,Jefferson Airplane,Volunteers,Volunteers,Rock,"Psychedelic Rock, Classic Rock",19,0.394,0.883,-5.316,0.0837,0.339,0.0,0.972,0.444,116.008,4.0,3:26,F Major,7B,5.0,1.0,1ov3LQ1iQJgkN4KvgIs6lI,2.0
7432974_A4,Elvis Presley,Love Me Tender,ELV1S 30 #1 Hits,Rock,Rock & Roll,54,0.454,0.0529,-16.253,0.039,0.879,0.0,0.106,0.315,112.101,3.0,2:42,A Major,11B,9.0,1.0,7iBBcw61QVJxI3NDzlpX2E,4.0
7432974_A5,Elvis Presley,Too Much,ELV1S 30 #1 Hits,Rock,Rock & Roll,38,0.546,0.815,-5.607,0.047,0.778,0.0,0.0644,0.908,118.492,4.0,2:34,D#/E♭ Minor,2A,3.0,0.0,6Dr0EbXrRpMs5GeCjOxnE5,7.0
7432974_A6,Elvis Presley,All Shook Up,ELV1S 30 #1 Hits,Rock,Rock & Roll,55,0.688,0.468,-12.503,0.15,0.89,0.000134,0.177,0.946,74.832,4.0,1:57,A#/B♭ Major,6B,10.0,1.0,6A28sLdLOf9vohN5LVl5KR,3.0
7432974_A7,Elvis Presley,(Let Me Be Your) Teddy Bear,ELV1S 30 #1 Hits,Rock,Rock & Roll,49,0.633,0.399,-12.483,0.171,0.825,0.0,0.326,0.922,87.987,4.0,1:47,C Major,8B,0.0,1.0,57j9wUmiHxii7VpbAdSkPQ,6.0
7432974_A8,Elvis Presley,Jailhouse Rock,ELV1S 30 #1 Hits,Rock,Rock & Roll,67,0.623,0.537,-10.014,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,4.0,2:26,A#/B♭ Minor,3A,10.0,0.0,452KBpASS5lZLeJWX9Ixub,2.0
7432974_C2,Elvis Presley,Wooden Heart,ELV1S 30 #1 Hits,Rock,Rock & Roll,38,0.647,0.336,-8.517,0.0645,0.8,0.0,0.0719,0.905,164.249,4.0,2:01,D#/E♭ Major,5B,3.0,1.0,5QWQ9ChSbNDTSx1iZp961C,7.0
7432974_C8,Elvis Presley,Return To Sender,ELV1S 30 #1 Hits,Rock,Rock & Roll,48,0.838,0.617,-6.502,0.0429,0.575,0.0,0.0785,0.971,131.719,4.0,2:08,G#/A♭ Major,4B,8.0,1.0,2cdzutoqFK6sfW6exi7oXh,3.0
7432974_D4,Elvis Presley,The Wonder Of You,ELV1S 30 #1 Hits,Rock,Rock & Roll,57,0.448,0.691,-6.957,0.0286,0.286,0.00111,0.945,0.633,88.836,4.0,2:33,G Major,9B,7.0,1.0,0LfJkvPNCNEMLpZJgDQiV1,5.0
7432974_D5,Elvis Presley,Burning Love,ELV1S 30 #1 Hits,Rock,Rock & Roll,71,0.66,0.748,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,4.0,2:50,D Major,10B,2.0,1.0,7zMUCLm1TN9o9JlLISztxO,6.0
7432974_D6,Elvis Presley,Way Down,ELV1S 30 #1 Hits,Rock,Rock & Roll,38,0.48,0.68,-13.036,0.0488,0.545,0.00187,0.15,0.691,148.78,4.0,2:38,C Major,8B,0.0,1.0,0JnEaldTC6IFyUGOqppFdG,7.0
7432974_D7,Elvis Presley,A Little Less Conversation (JXL Radio Edit Remix),ELV1S 30 #1 Hits,Rock,Rock & Roll,60,0.597,0.97,-5.972,0.0502,0.000385,0.197,0.133,0.717,114.999,4.0,3:31,E Minor,9A,4.0,0.0,4rr0gWiMrF4sOIefs3IEvZ,6.0
2399861_A1,Lou Reed,Berlin,Berlin,Rock,Classic Rock,23,0.518,0.416,-10.357,0.0455,0.863,0.402,0.105,0.249,85.28,4.0,5:14,D Minor,7A,2.0,0.0,4B5A7ZCTJQYHCrIUjjnooI,6.0
2399861_A2,Lou Reed,Lady Day,Berlin,Rock,Classic Rock,26,0.383,0.697,-6.948,0.0298,0.596,0.0493,0.188,0.577,98.913,4.0,3:40,G Minor,6A,7.0,0.0,7Geht7uyruF696KZc4A1b1,7.0
2399861_A3,Lou Reed,Men Of Good Fortune,Berlin,Rock,Classic Rock,26,0.549,0.464,-9.4,0.0545,0.708,0.00016,0.182,0.328,150.125,4.0,4:37,A#/B♭ Major,6B,10.0,1.0,5cwtY6Oxhd785D0E8mSpTq,7.0
2399861_A4,Lou Reed,Caroline Says I,Berlin,Rock,Classic Rock,23,0.421,0.775,-6.578,0.062,0.166,0.000401,0.22,0.739,123.347,4.0,3:57,F Major,7B,5.0,1.0,3I6IC4m5a0yF2AgxLMzrs7,7.0
2399861_A5,Lou Reed,How Do You Think It Feels,Berlin,Rock,Classic Rock,28,0.38,0.662,-6.739,0.0407,0.327,0.0276,0.127,0.695,96.765,4.0,3:41,C Major,8B,0.0,1.0,5DyEGDNVFzXPGbXX6nJrpm,0.0
2399861_A6,Lou Reed,"Oh, Jim",Berlin,Rock,Classic Rock,21,0.429,0.42,-11.707,0.169,0.163,0.0271,0.0978,0.124,200.323,4.0,5:12,D Major,10B,2.0,1.0,1F7MXLxTu6WZMRNnS5gG8v,4.0
2399861_B1,Lou Reed,Caroline Says II,Berlin,Rock,Classic Rock,30,0.482,0.254,-13.107,0.0315,0.821,0.00294,0.121,0.345,139.594,4.0,4:13,C Major,8B,0.0,1.0,54JXAkc9TFvlpZDpcgsNAS,2.0
2399861_B2,Lou Reed,The Kids,Berlin,Rock,Classic Rock,22,0.498,0.341,-13.226,0.0435,0.744,0.00468,0.11,0.172,126.21,3.0,7:50,C Major,8B,0.0,1.0,0CvCoCb4HtUzLAdziSIT5V,2.0
2399861_B3,Lou Reed,The Bed,Berlin,Rock,Classic Rock,21,0.326,0.104,-19.947,0.0306,0.917,0.119,0.117,0.1,143.033,4.0,5:51,G Major,9B,7.0,1.0,2tvoIQqGv1vnJAA1fM8cEk,7.0
2399861_B4,Lou Reed,Sad Song,Berlin,Rock,Classic Rock,25,0.218,0.628,-7.699,0.0339,0.738,0.033,0.0942,0.173,143.214,4.0,6:55,D Major,10B,2.0,1.0,4eUwprTmYFNR9SkbRiWV7x,2.0
1873043_A1,Various,A String Of Pearls,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.74,0.148,-13.677,0.0375,0.82,0.861,0.14,0.682,132.396,4.0,3:16,G#/A♭ Major,4B,8.0,1.0,1VzqFoKeASEcsqcGriTYTT,2.0
1873043_A5,Various,My Melancholy Baby,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.579,0.32,-12.219,0.0383,0.614,0.113,0.269,0.488,107.245,4.0,5:12,F Minor,4A,5.0,0.0,2g90T4EpJDV6VQQ3L24pRF,7.0
1873043_B4,Various,Traffic Jam,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.46,0.482,-12.502,0.0429,0.806,0.122,0.125,0.577,131.698,4.0,2:17,A#/B♭ Minor,3A,10.0,0.0,0nQIz6Y9NT0gf6YgmAm2i6,7.0
1873043_B6,Various,Bye Bye Blackbird,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.852,0.12,-11.29,0.061,0.985,0.452,0.0619,0.623,110.39,4.0,3:07,G#/A♭ Major,4B,8.0,1.0,7MIla0oo5cHWENoL5WAIFF,0.0
1873043_E2,Various,Original Dixieland One-Step,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.842,0.453,-12.337,0.0513,0.956,0.906,0.111,0.966,114.628,4.0,2:51,C Minor,5A,0.0,0.0,1cfq3knYlWmtZ1jhRzlshW,7.0
1873043_F6,Various,China Boy,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.534,0.457,-11.268,0.0644,0.982,0.927,0.157,0.786,147.018,4.0,3:56,A Minor,8A,9.0,0.0,5OgWfI7VYSyuQl9gdYGvIR,5.0
1873043_G2,Various,At Sundown,In The Groove With The Kings Of Swing,Jazz,Swing,1,0.63,0.34,-12.028,0.0668,0.859,0.933,0.11,0.966,203.742,4.0,2:35,C Minor,5A,0.0,0.0,4t5JU9T7zDBWGfHbsyhW6B,7.0
1873043_G5,Various,Cow Cow Blues,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.772,0.0572,-20.6,0.134,0.954,2.94e-05,0.117,0.584,110.451,4.0,3:33,C Major,8B,0.0,1.0,3jongAVXpoajHYz4AMeiaa,7.0
1873043_H2,Various,St. Louis Blues,In The Groove With The Kings Of Swing,Jazz,Swing,1,0.515,0.426,-9.862,0.0265,0.724,0.0962,0.122,0.353,127.225,4.0,2:30,C Major,8B,0.0,1.0,1ecqImGH3nhV3b2n0bvwIC,2.0
1873043_I1,Various,C-Jam Blues,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.457,0.523,-16.16,0.0799,0.543,0.00227,0.66,0.535,113.999,4.0,6:11,A#/B♭ Major,6B,10.0,1.0,3h22JwEJbXrBdmeUjQUFiX,7.0
1873043_I4,Various,At The Jazz Band Ball,In The Groove With The Kings Of Swing,Jazz,Swing,7,0.526,0.458,-12.387,0.0657,0.826,0.907,0.2,0.968,202.643,4.0,2:46,D Minor,7A,2.0,0.0,6gq8IZDI2RJ88skE8rpmAW,1.0
1873043_K3,Various,My Blue Heaven,In The Groove With The Kings Of Swing,Jazz,Swing,2,0.424,0.156,-14.74,0.0417,0.99,0.602,0.291,0.441,134.019,4.0,3:36,D#/E♭ Major,5B,3.0,1.0,1AGO02ApNyX7WDJYw8SAh4,1.0
1873043_K4,Various,Johnson Rag,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.645,0.213,-15.156,0.0583,0.877,0.917,0.2,0.803,78.14,4.0,2:50,G#/A♭ Major,4B,8.0,1.0,4sptoFTklD4iJEhJxreF3T,1.0
1873043_L4,Various,Long Tall Mama,In The Groove With The Kings Of Swing,Jazz,Swing,0,0.581,0.294,-17.61,0.0424,0.928,0.00592,0.109,0.751,173.178,3.0,2:48,F Major,7B,5.0,1.0,1ekb6aud4ogVKRNcj78iY4,1.0
17549497_A1,Spencer Parker,Theme,The Theme EP,Electronic,Techno,2,0.586,0.565,-7.998,0.0319,0.00034,0.944,0.111,0.343,123.997,4.0,7:56,A Major,11B,9.0,1.0,6Y2Z5cXRqr0TvFT6wxHWM7,1.0
17549497_A2,Spencer Parker,Radio Waves (After Dark),The Theme EP,Electronic,Techno,1,0.801,0.508,-10.098,0.0644,0.103,0.759,0.124,0.387,127.987,4.0,6:51,A Major,11B,9.0,1.0,7itF3NMMhvWyM2B1WBKP50,1.0
17549497_B1,Spencer Parker,The Work Out,The Theme EP,Electronic,Techno,0,0.795,0.627,-9.907,0.0576,4.13e-05,0.917,0.105,0.175,124.005,4.0,8:03,F#/G♭ Major,2B,6.0,1.0,2Ev7v1S8tZAaJIKNcHkHLB,1.0
13868503_A,Laurent Garnier,Feelin’ Good,Feelin’ Good,Electronic,"Techno, Tech House",0,0.614,0.675,-13.746,0.0374,0.000217,0.81,0.118,0.391,125.997,4.0,8:32,B Minor,10A,11.0,0.0,5RCKI9Vt5tY3ZxKAUBbdfv,1.0
13868503_B1,Laurent Garnier,Feelin’ Good (Radio Slave Remix),Feelin’ Good,Electronic,"Techno, Tech House",4,0.697,0.68,-10.312,0.051,0.000165,0.927,0.111,0.0361,125.999,4.0,7:44,G Major,9B,7.0,1.0,0o7G2ZbtJz7y29aAUA0hpz,1.0
13868503_B2,Laurent Garnier,Feelin’ Good (Radio Slave Revenge Remix),Feelin’ Good,Electronic,"Techno, Tech House",8,0.742,0.933,-9.554,0.0578,0.168,0.888,0.0767,0.385,126.022,4.0,7:29,D Major,10B,2.0,1.0,4GnOhlBurD6Y5Y5LreIgT7,1.0
18405064_A,Dustin Zahn,Stranger (To Stability) (Len Faki Podium Mix),Stranger (To Stability),Electronic,"Breaks, Techno",33,0.607,0.815,-6.718,0.0502,1.68e-05,0.87,0.1,0.223,125.019,4.0,9:07,F#/G♭ Minor,11A,6.0,0.0,6NtHTErkT25E4kcuhdMEq8,1.0
18405064_B,Dustin Zahn,Stranger (To Stability) (Len Faki X-Break Mix),Stranger (To Stability),Electronic,"Breaks, Techno",8,0.561,0.903,-7.197,0.0671,2.79e-05,0.841,0.0509,0.501,124.942,4.0,11:02,C♯/D♭ Major,3B,1.0,1.0,6yg8iYDwvh3438X4b2JEN8,7.0
621504_A,Rekorder,Rekorder 4.1,Rekorder 04,Electronic,"Tech House, Minimal",0,0.807,0.555,-13.585,0.0774,0.000166,0.914,0.069,0.404,124.998,4.0,6:15,C♯/D♭ Major,3B,1.0,1.0,3Z6PCaSryFjN8CgYDxAAh3,2.0
621504_B1,Rekorder,Rekorder 4.2,Rekorder 04,Electronic,"Tech House, Minimal",0,0.809,0.581,-11.548,0.0749,0.00216,0.872,0.0688,0.419,124.997,4.0,5:56,C♯/D♭ Major,3B,1.0,1.0,5TWaWTkAyLHqugXNlukAn4,2.0
621504_B2,Rekorder,Rekorder 4.3,Rekorder 04,Electronic,"Tech House, Minimal",0,0.804,0.326,-15.368,0.0792,8.88e-05,0.878,0.0938,0.177,125.0,4.0,6:28,A#/B♭ Minor,3A,10.0,0.0,7hsBAXHSzrX1PZSa5jvLeD,0.0
1764165_A2,Neil Young,Comes A Time,Comes A Time,Rock,"Folk Rock, Country Rock",29,0.492,0.511,-9.59,0.031,0.257,5.39e-06,0.0601,0.51,158.233,4.0,3:05,C Major,8B,0.0,1.0,62mmLPC3XoqUQMo1qgolqG,7.0
1764165_A3,Neil Young,Look Out For My Love,Comes A Time,Rock,"Folk Rock, Country Rock",30,0.632,0.466,-15.05,0.0427,0.439,0.000433,0.976,0.707,113.145,4.0,5:57,D Major,10B,2.0,1.0,6Z8rlZi8TohrsAwxnP2pr3,7.0
1764165_A4,Neil Young,Lotta Love,Comes A Time,Rock,"Folk Rock, Country Rock",8,0.689,0.405,-10.729,0.028,0.219,1.48e-06,0.0873,0.561,106.313,4.0,2:38,B Minor,10A,11.0,0.0,2d2ERZbdplHwtrEHLltFnM,2.0
1764165_A5,Neil Young,Peace Of Mind,Comes A Time,Rock,"Folk Rock, Country Rock",4,0.456,0.225,-18.338,0.0285,0.739,0.00133,0.838,0.255,144.022,4.0,4:51,A Major,11B,9.0,1.0,4hi0ZpqrGyXbRGxyhwRqcg,2.0
1764165_B1,Neil Young,Human Highway,Comes A Time,Rock,"Folk Rock, Country Rock",17,0.473,0.139,-15.442,0.033,0.771,0.00132,0.117,0.376,140.365,4.0,3:16,G Major,9B,7.0,1.0,268mXFVcUQBlLvTrjbmiDX,3.0
1764165_B3,Neil Young,Field Of Opportunity,Comes A Time,Rock,"Folk Rock, Country Rock",37,0.511,0.368,-12.457,0.0302,0.529,0.0,0.291,0.72,145.349,4.0,3:07,G Major,9B,7.0,1.0,1GfTKBIoqw7uY3nyRFH4Zp,4.0
1764165_B4,Neil Young,Motorcycle Mama,Comes A Time,Rock,"Folk Rock, Country Rock",23,0.602,0.338,-13.565,0.0406,0.407,0.000472,0.0849,0.76,114.059,4.0,3:10,A Major,11B,9.0,1.0,0Lefqdw9PbyUp1JtuncZNT,7.0
1764165_B5,Neil Young,Four Strong Winds,Comes A Time,Rock,"Folk Rock, Country Rock",44,0.563,0.406,-13.852,0.0358,0.43,0.0,0.105,0.53,108.698,4.0,4:05,C Major,8B,0.0,1.0,1qCe9qukzqAwCs08AGfzJG,7.0
3266685_A1,Neil Young,Cinnamon Girl,Everybody Knows This Is Nowhere,Rock,"Country Rock, Southern Rock",35,0.642,0.788,-6.375,0.0293,0.0196,0.00285,0.105,0.742,104.637,4.0,2:59,G Major,9B,7.0,1.0,51JND25US7QYHuj6ZgZStJ,4.0
3266685_A2,Neil Young,Everybody Knows This Is Nowhere,Everybody Knows This Is Nowhere,Rock,"Country Rock, Southern Rock",16,0.515,0.654,-8.323,0.0287,0.0123,0.00031,0.517,0.859,158.145,4.0,2:29,G Major,9B,7.0,1.0,2BX5zPaoHO3hYzDf81BZVw,7.0
3266685_A4,Neil Young,Down By The River,Everybody Knows This Is Nowhere,Rock,"Country Rock, Southern Rock",35,0.463,0.43,-9.356,0.0336,0.086,0.0452,0.0908,0.557,166.199,4.0,9:17,B Minor,10A,11.0,0.0,6r91uvAJZZcKAujE7iGIZQ,2.0
3266685_B2,Neil Young,Running Dry (Requiem For The Rockets),Everybody Knows This Is Nowhere,Rock,"Country Rock, Southern Rock",5,0.37,0.335,-8.182,0.0354,0.453,0.00451,0.247,0.115,131.156,3.0,5:35,A Minor,8A,9.0,0.0,00Iw1HgBVrlF1dqDmoZCPn,2.0
3266685_B3,Neil Young,Cowgirl In The Sand,Everybody Knows This Is Nowhere,Rock,"Country Rock, Southern Rock",32,0.287,0.769,-8.733,0.0518,0.00591,0.0602,0.129,0.381,173.368,4.0,10:05,A Minor,8A,9.0,0.0,5UQdXwPlQhj0MWHGRiH4LO,2.0
1689454_A2,Nancy Sinatra,The Shadow Of Your Smile,How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",34,0.318,0.175,-17.788,0.0331,0.956,0.00572,0.221,0.27,183.484,4.0,2:50,A#/B♭ Minor,3A,10.0,0.0,7rT5tI3bDt3gIFoiIzPnyY,0.0
1689454_A4,Nancy Sinatra,Time,How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",23,0.603,0.321,-15.255,0.0284,0.873,0.417,0.106,0.658,108.79,4.0,3:30,A Major,11B,9.0,1.0,3b6DxbFupuxQ9xLH6LaVbY,2.0
1689454_A5,Nancy Sinatra,Sand,How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",26,0.551,0.56,-12.363,0.0315,0.613,1.79e-06,0.0468,0.612,122.868,4.0,3:46,C♯/D♭ Major,3B,1.0,1.0,34KFUJL2FFX23v2TNq6ZGV,0.0
1689454_B2,Nancy Sinatra,Baby Cried All Night Long,How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",8,0.794,0.417,-13.246,0.0426,0.594,9.36e-06,0.131,0.551,107.469,4.0,3:04,F Major,7B,5.0,1.0,3MReeuJcbNgkG0z9mycsEJ,0.0
1689454_B3,Nancy Sinatra,Let It Be Me,How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",21,0.472,0.0897,-22.126,0.0355,0.956,0.0234,0.112,0.133,95.537,4.0,3:05,A#/B♭ Major,6B,10.0,1.0,2dylsPPtVxOaWc9s4dzgKv,2.0
1689454_B4,Nancy Sinatra,Call Me,How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",24,0.658,0.328,-14.116,0.0387,0.834,0.00214,0.169,0.755,125.003,4.0,2:49,F Minor,4A,5.0,0.0,1DWIX2ZuK9kpphQ1Gxl5GE,7.0
1689454_B6,Nancy Sinatra,"Bang, Bang",How Does That Grab You?,"Rock, Pop","Pop Rock, Vocal",42,0.509,0.0922,-25.142,0.0571,0.988,0.473,0.11,0.311,124.18,5.0,2:42,F Minor,4A,5.0,0.0,1hvKYV2SkmX1D2AeRCDxLH,7.0
4871124_A1,Nancy Sinatra,As Tears Go By,Boots,"Rock, Pop","Pop Rock, Easy Listening",32,0.601,0.167,-17.342,0.0438,0.751,0.00083,0.0919,0.445,119.392,4.0,2:54,A Major,11B,9.0,1.0,48mONU4lF8eP3mt4ndMdsd,4.0
4871124_A2,Nancy Sinatra,Day Tripper,Boots,"Rock, Pop","Pop Rock, Easy Listening",27,0.657,0.567,-9.799,0.172,0.51,5.55e-05,0.464,0.749,145.747,4.0,3:03,B Minor,10A,11.0,0.0,1jGoYxmqu2CskffUP1ZoVp,5.0
4871124_A3,Nancy Sinatra,I Move Around,Boots,"Rock, Pop","Pop Rock, Easy Listening",14,0.604,0.454,-9.715,0.0352,0.574,5.82e-05,0.102,0.581,133.112,4.0,2:51,A#/B♭ Major,6B,10.0,1.0,2CmU7D8G6drw3m2xmyowxO,2.0
4871124_B1,Nancy Sinatra,In My Room,Boots,"Rock, Pop","Pop Rock, Easy Listening",29,0.291,0.403,-10.198,0.0433,0.808,0.000166,0.27,0.4,180.071,3.0,2:41,A Minor,8A,9.0,0.0,5gOi6PmFxR6qjITa4MJWoL,4.0
4871124_B2,Nancy Sinatra,Lies,Boots,"Rock, Pop","Pop Rock, Easy Listening",15,0.633,0.581,-9.425,0.0793,0.223,0.0,0.0411,0.641,146.133,4.0,2:49,G Major,9B,7.0,1.0,7BLO2zDRgPOghyGO52hqf8,3.0
4871124_B3,Nancy Sinatra,"So Long, Babe",Boots,"Rock, Pop","Pop Rock, Easy Listening",13,0.517,0.412,-12.134,0.0424,0.149,0.0,0.0716,0.637,73.311,4.0,3:08,G Major,9B,7.0,1.0,4C64CYyrEwyqbT4F3bMg3j,6.0
4871124_B4,Nancy Sinatra,Flowers On The Wall,Boots,"Rock, Pop","Pop Rock, Easy Listening",23,0.655,0.403,-10.087,0.0362,0.656,0.0,0.0766,0.812,94.758,4.0,2:41,B Minor,10A,11.0,0.0,5WM7PkDGMIOCqk0G910AJo,3.0
4871124_B6,Nancy Sinatra,Run For Your Life,Boots,"Rock, Pop","Pop Rock, Easy Listening",21,0.617,0.718,-9.343,0.199,0.297,0.0,0.0609,0.59,156.903,4.0,2:44,F Major,7B,5.0,1.0,3ICrF08N5ZqFo7zz5uREhe,2.0
2626967_A1,The Rolling Stones,Shattered,Sucking In The Seventies,Rock,Classic Rock,10,0.763,0.881,-5.976,0.104,0.458,5.13e-05,0.101,0.787,140.849,4.0,3:45,E Major,12B,4.0,1.0,7g0lUPQQnkiSDJ4hiNZiyX,5.0
2626967_A2,The Rolling Stones,Everything Is Turning To Gold,Sucking In The Seventies,Rock,Classic Rock,12,0.549,0.94,-5.924,0.0762,0.392,0.0783,0.734,0.663,112.909,4.0,4:05,G Minor,6A,7.0,0.0,0Tub0b3G7WAtGdsilgm0kF,3.0
2626967_A3,The Rolling Stones,Hot Stuff,Sucking In The Seventies,Rock,Classic Rock,12,0.784,0.827,-5.384,0.0582,0.283,0.000599,0.0585,0.866,100.102,4.0,5:21,E Minor,9A,4.0,0.0,0nqhje0KL5GccsNDvPFd5r,6.0
2626967_A4,The Rolling Stones,Time Waits For No One,Sucking In The Seventies,Rock,Classic Rock,2,0.543,0.601,-9.783,0.0298,0.083,0.079,0.0314,0.811,118.514,4.0,6:38,C Major,8B,0.0,1.0,5n6F8hDDDO5SHnmr9Ge5vw,3.0
2626967_A5,The Rolling Stones,Fool To Cry,Sucking In The Seventies,Rock,Classic Rock,25,0.467,0.413,-9.208,0.0367,0.877,0.171,0.579,0.355,68.897,4.0,4:06,F Major,7B,5.0,1.0,2FORgSDzTj0ZJ2aVW7bwlu,5.0
