Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id
8169693_B2,Monika Kruse @ Voodooamt,Luvsucka (Remastered),Passengers 2016,Electronic,"Techno, Tech House, Minimal",11,0.803,0.485,-11.057,0.0972,0.00265,0.865,0.111,0.206,126.008,4,5:53,G#/A♭ Minor,1A,8,0,7BJMiHlWV2nr4Kq50XieyA
9319936_A1,Felix Kröcher,Provident (Victor Ruiz Remix),Provident EP,Electronic,Techno,15,0.722,0.379,-15.232,0.0523,0.134,0.884,0.0728,0.245,124.996,4,6:49,F#/G♭ Minor,11A,6,0,2yYKXP7J9H92j6SWJ5G0fo
9319936_B1,Felix Kröcher,Euforic,Provident EP,Electronic,Techno,0,0.699,0.747,-11.418,0.0572,0.00521,0.925,0.102,0.269,127.002,4,7:26,G#/A♭ Major,4B,8,1,0Zdjro8wZk69lXBwgUCr3D
9319936_B2,Felix Kröcher,Stardust,Provident EP,Electronic,Techno,0,0.769,0.943,-7.255,0.044,0.000154,0.916,0.0979,0.0375,125.007,4,8:19,C♯/D♭ Major,3B,1,1,0s8KDylJ1gRAHd7hPi4CpY
10659607_A1,Monika Kruse,Get Me On,Get Me On / So Good,Electronic,Techno,15,0.796,0.791,-9.005,0.0465,0.00284,0.94,0.0718,0.0407,125.007,4,7:22,C♯/D♭ Major,3B,1,1,5PYCJLANUKb4QdzU3O2VY3
10659607_B1,Monika Kruse,So Good,Get Me On / So Good,Electronic,Techno,16,0.743,0.711,-9.707,0.0376,0.000751,0.913,0.0868,0.222,124.008,4,2:27,D Major,10B,2,1,35rdtaNeNBdllnMFSTPzig
13936214_A1,Patrik Berg,Bright,Bright EP,Electronic,Techno,2,0.67,0.885,-7.658,0.0439,0.00184,0.946,0.0849,0.035,128.009,4,6:50,B Major,1B,11,1,6ceHowFTmCUWMnQpU5Wb9e
13936214_A2,Patrik Berg,Metroid,Bright EP,Electronic,Techno,1,0.825,0.757,-7.333,0.0759,0.00117,0.937,0.631,0.0739,127.007,4,7:28,C♯/D♭ Major,3B,1,1,7dZ0v4s6nA0iJc08ZOGjPm
13936214_B1,Patrik Berg,The Secret,Bright EP,Electronic,Techno,2,0.649,0.836,-5.332,0.0439,0.000126,0.886,0.0937,0.163,128.0,4,5:54,G Major,9B,7,1,7vpYKfEvXlMX7onlSClvG4
13936214_B2,Patrik Berg,Beyond Control,Bright EP,Electronic,Techno,2,0.773,0.879,-5.415,0.0442,0.00151,0.843,0.102,0.0349,128.011,4,7:06,C♯/D♭ Major,3B,1,1,6Sy4jF1Veo9aUUEOn0LN5X
16136362_A,Monika Kruse,Rising Heart,Rising Heart,Electronic,"Tech House, Techno",25,0.799,0.836,-7.841,0.0647,0.000273,0.939,0.125,0.0292,128.002,4,7:34,A Major,11B,9,1,6PpwFNp103oI07s2otehgZ
16136362_B,Monika Kruse,Craving Desire,Rising Heart,Electronic,"Tech House, Techno",13,0.789,0.839,-9.116,0.0432,0.00827,0.862,0.102,0.0513,128.013,4,7:48,A#/B♭ Minor,3A,10,0,6AVqhnScHQMmCgdG5SkJdr
8878776_A2,General Elektriks,Frost On Your Sunglasses,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",11,0.639,0.84,-9.079,0.188,0.278,0.288,0.132,0.487,172.511,4,2:48,F Minor,4A,5,0,3XCJN1yAXYp43MxxEZYxQJ
8878776_A3,General Elektriks,Facing That Void,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",21,0.763,0.669,-7.061,0.0545,0.117,2.06e-05,0.439,0.626,128.77,4,3:06,G Minor,6A,7,0,7z1gtS4fwiExlmiWRPv8wv
8878776_A4,General Elektriks,Central Park,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",5,0.439,0.891,-5.647,0.274,0.00452,0.7,0.0811,0.418,191.416,4,2:44,C♯/D♭ Major,3B,1,1,1fiSdTh48tt7se0kEd7oCa
8878776_A5,General Elektriks,Time To Undress,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",4,0.651,0.892,-6.319,0.0512,0.00831,0.00849,0.0964,0.758,184.23,4,3:09,G#/A♭ Major,4B,8,1,2pjyYboyu0gilZZVJBS76X
8878776_A7,General Elektriks,Terms And Conditions Apply,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",5,0.884,0.475,-8.464,0.0465,0.181,0.613,0.0769,0.364,127.014,4,4:35,F Minor,4A,5,0,5t1eOulb5fH7po6zjh16i7
8878776_B1,General Elektriks,Take You Out Tonight,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",16,0.848,0.537,-9.798,0.0998,0.513,0.031,0.639,0.67,78.854,4,5:16,F Minor,4A,5,0,382FfpgIvOBQ7bDQNDUoxl
8878776_B2,General Elektriks,Le Carousel Cosmique,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",5,0.576,0.307,-17.748,0.475,0.982,0.775,0.956,0.107,99.008,4,1:57,A#/B♭ Minor,3A,10,0,4ulQ9jIM453FCDTIGhv9LK
8878776_B3,General Elektriks,Brain Collage,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",3,0.748,0.553,-8.543,0.0907,0.0656,1.86e-06,0.292,0.26,110.191,4,6:23,A#/B♭ Major,6B,10,1,3ZBXGCKMiXyMT56wl3CDrD
8878776_B4,General Elektriks,Parachute,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",8,0.766,0.608,-8.068,0.0407,0.469,0.227,0.0865,0.761,117.397,4,2:22,E Major,12B,4,1,7MrXxjVvsw3UGJAurYfb6m
8878776_B5,General Elektriks,Techno Kid,Cliquety Kliqk,"Electronic, Jazz, Rock, Funk / Soul","Electro, Soul-Jazz, Downtempo",3,0.83,0.432,-7.616,0.479,0.32,0.000212,0.208,0.195,80.919,4,6:17,F Minor,4A,5,0,1oZcaqiThuh8JeCY0oe0Qg
11523623_A2,Various,Utopia,Sampler Yellow,Electronic,House,6,0.305,0.269,-11.669,0.0312,0.542,0.0645,0.388,0.0438,79.856,4,6:17,D Minor,7A,2,0,0kundbipo7hyYMCAWXzId8
11523623_B1,Various,Pleasure,Sampler Yellow,Electronic,House,1,0.259,0.0837,-22.758,0.0481,0.988,0.912,0.106,0.316,63.599,4,3:01,A Minor,8A,9,0,0m3AEUVkZHs3PWog1n82KO
11856692_A1,Various,Fire,Sampler Green,Electronic,"House, Deep Techno",1,0.439,0.0334,-22.667,0.0499,0.994,0.881,0.0681,0.0672,71.561,3,5:25,E Major,12B,4,1,7wr7R7W3S6lsqb0Cmu8why
11856692_A2,Various,Good Vibes,Sampler Green,Electronic,"House, Deep Techno",0,0.684,0.591,-5.868,0.139,0.559,0.0,0.0757,0.706,84.84,4,3:03,C♯/D♭ Major,3B,1,1,5xuLL02rGgoKhiPL273VkH
11856692_B1,Various,Lover Man,Sampler Green,Electronic,"House, Deep Techno",23,0.397,0.2,-17.633,0.0668,0.992,0.741,0.133,0.26,82.642,4,6:21,F Major,7B,5,1,0dVwPDSZvCvDxpItl6JrBZ
1608348_B,Endymion,Act Of God (Break Neck Mix),Act Of God (Thunderdome 08 Anthem),Electronic,"Hardcore, Gabber",3,0.309,0.871,-5.995,0.098,1.42e-05,0.000442,0.115,0.0601,174.988,4,5:01,B Minor,10A,11,0,0Fs9s16b3LX4NO7rTMws8M
23213_A1,Afrika Bambaataa,Zulu Nation Throwdown,Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",6,0.877,0.933,-4.954,0.176,0.419,0.0,0.0481,0.884,107.953,4,7:06,C Major,8B,0,1,0L0ddUi2ZcA764qDVPyVEl
23213_A3,Afrika Bambaataa,Jazzy Sensation (Bronx Version),Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",21,0.85,0.841,-7.308,0.215,0.0554,0.0,0.0568,0.84,104.458,4,9:43,A#/B♭ Minor,3A,10,0,1q5jk93qLzj7tw1prwwS40
23213_B1,Afrika Bambaataa,Planet Rock,Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",50,0.915,0.807,-9.636,0.13,0.011,0.000122,0.201,0.709,127.35,4,5:19,F#/G♭ Minor,11A,6,0,4FupIlegZgvXUuK79qcoKW
23213_B2,Afrika Bambaataa,Looking For The Perfect Beat,Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",39,0.821,0.908,-11.392,0.0666,0.0432,0.00398,0.111,0.77,119.562,4,7:02,C Major,8B,0,1,3grljpi1aYIRA6TuXvGigL
23213_B3,Afrika Bambaataa,Renegades Of Funk,Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",24,0.827,0.909,-6.779,0.0725,0.009,7.14e-05,0.111,0.836,113.913,4,6:43,C♯/D♭ Minor,12A,1,0,7iPXWodYIIDwXcbDTbLup5
23213_C1,Afrika Bambaataa,Frantic Situation (Vocal),Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",9,0.779,0.985,-4.068,0.0501,0.00381,0.0,0.155,0.851,114.047,4,5:00,B Major,1B,11,1,0uAUUNyWyXx6xhKQBKALc1
23213_C2,Afrika Bambaataa,Unity Part 1 (The Third Coming),Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",26,0.876,0.963,-3.922,0.16,0.00873,0.00438,0.115,0.802,111.412,4,3:24,C Major,8B,0,1,5miEPw9RhAQ9hModWqKxjT
23213_D1,Afrika Bambaataa,What Time Is It? (Live),Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",1,0.883,0.946,-5.118,0.135,0.0575,0.0,0.303,0.606,107.036,4,8:55,B Minor,10A,11,0,7vGlYYRIxy6WSmmpAO0rhi
23213_D2,Afrika Bambaataa,Funk You!,Looking For The Perfect Beat 1980-1985,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",10,0.719,0.995,-4.775,0.0879,0.0402,3.42e-06,0.308,0.485,107.562,4,4:54,C Major,8B,0,1,75An2pCwnAgwUwt3JnHqYc
10441142_A1,Kendrick Lamar,Blood,Damn.,Hip Hop,Conscious,61,0.357,0.238,-16.78,0.265,0.142,0.0859,0.55,0.494,156.907,4,1:58,G#/A♭ Minor,1A,8,0,1n4jwRVXdkK2U34nBDUKKT
10441142_A2,Kendrick Lamar,DNA,Damn.,Hip Hop,Conscious,78,0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,0.422,139.913,4,3:05,C♯/D♭ Major,3B,1,1,6HZILIRieu8S0iqY8kIKhj
10441142_A3,Kendrick Lamar,Yah,Damn.,Hip Hop,Conscious,64,0.67,0.7,-7.893,0.196,0.576,5.34e-06,0.226,0.648,69.986,4,2:40,C♯/D♭ Major,3B,1,1,4BHSjbYylfOH5WAGusDyni
10441142_A4,Kendrick Lamar,Element,Damn.,Hip Hop,Conscious,68,0.748,0.705,-4.547,0.485,0.204,0.0,0.246,0.483,189.891,4,3:28,E Minor,9A,4,0,1EaKU4dMbesXXd3BrLCtYG
10441142_B1,Kendrick Lamar,Feel,Damn.,Hip Hop,Conscious,66,0.746,0.798,-8.382,0.349,0.137,0.0,0.139,0.553,109.968,4,3:34,C Major,8B,0,1,2LTlO3NuNVN70lp2ZbVswF
10441142_B2,Kendrick Lamar,Loyalty,Damn.,Hip Hop,Conscious,75,0.658,0.535,-8.983,0.0573,0.0265,0.0,0.2,0.419,110.684,4,3:47,A Minor,8A,9,0,6SwRhMLwNqEi6alNPVG00n
10441142_B3,Kendrick Lamar,Pride,Damn.,Hip Hop,Conscious,81,0.665,0.535,-7.056,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,4,4:35,E Minor,9A,4,0,6IZvVAP7VPPnsGX6bvgkqg
10441142_B4,Kendrick Lamar,Humble,Damn.,Hip Hop,Conscious,84,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,2:57,C♯/D♭ Minor,12A,1,0,7KXjTSCq5nL1LoYtL7XAwS
10441142_C1,Kendrick Lamar,Lust,Damn.,Hip Hop,Conscious,63,0.678,0.562,-9.197,0.508,0.193,0.0,0.104,0.566,94.241,4,5:07,D#/E♭ Minor,2A,3,0,06FCvd7rrRcF3DdvWH5Isp
10441142_C2,Kendrick Lamar,Love,Damn.,Hip Hop,Conscious,80,0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,4,3:33,A#/B♭ Major,6B,10,1,6PGoSes0D9eUDeeAafB2As
10441142_C3,Kendrick Lamar,XXX,Damn.,Hip Hop,Conscious,67,0.568,0.619,-6.899,0.414,0.138,1.67e-06,0.11,0.293,170.115,4,4:14,C♯/D♭ Major,3B,1,1,4iYRa2btalAzPZoSYfROqF
10441142_D1,Kendrick Lamar,Fear,Damn.,Hip Hop,Conscious,64,0.588,0.479,-7.039,0.281,0.604,7.2e-06,0.527,0.434,150.414,4,7:40,C♯/D♭ Major,3B,1,1,23luOrEVHMfoX0AhfbQuS6
10441142_D2,Kendrick Lamar,God,Damn.,Hip Hop,Conscious,60,0.706,0.557,-5.8,0.0813,0.0347,0.0,0.276,0.205,132.98,4,4:08,C Major,8B,0,1,5p3NP9mQblDsVJLdfNZJ3I
10441142_D3,Kendrick Lamar,Duckworth,Damn.,Hip Hop,Conscious,72,0.552,0.731,-6.873,0.615,0.0536,0.0,0.258,0.632,174.516,4,4:08,G Major,9B,7,1,0y9uTzK9cNKSAEHnpeRG8C
7345404_A3,Kendrick Lamar,Backseat Freestyle,"Good Kid, M.A.A.D City",Hip Hop,Conscious,59,0.547,0.651,-7.601,0.3,0.000739,0.0,0.235,0.645,77.878,4,3:32,C♯/D♭ Major,3B,1,1,0vjKXtFLt6Ti08Y3JCnRKB
7345404_A4,Kendrick Lamar,The Art Of Peer Pressure,"Good Kid, M.A.A.D City",Hip Hop,Conscious,54,0.555,0.611,-9.216,0.356,0.285,0.00106,0.273,0.409,94.939,4,5:24,A#/B♭ Minor,3A,10,0,4F8rYEoiBjPaRgQXLVtN5a
7345404_B1,Kendrick Lamar,Money Trees,"Good Kid, M.A.A.D City",Hip Hop,Conscious,79,0.716,0.531,-7.355,0.157,0.0709,0.0,0.22,0.335,71.972,4,6:26,G Major,9B,7,1,74tLlkN3rgVzRqQJgPfink
7345404_B2,Kendrick Lamar,Poetic Justice,"Good Kid, M.A.A.D City",Hip Hop,Conscious,64,0.778,0.569,-9.985,0.378,0.158,0.0,0.246,0.642,135.958,4,5:00,F#/G♭ Minor,11A,6,0,5J6CXHvsfRGyyCnQZmVPoE
7345404_B3,Kendrick Lamar,Good Kid,"Good Kid, M.A.A.D City",Hip Hop,Conscious,53,0.451,0.831,-8.641,0.308,0.0623,0.0,0.185,0.41,176.173,4,3:34,F Minor,4A,5,0,0PKJxo97zXT8oAwl2zFnPh
7345404_B4,Kendrick Lamar,M.A.A.D City,"Good Kid, M.A.A.D City",Hip Hop,Conscious,65,0.487,0.729,-6.815,0.271,0.0538,4.09e-06,0.44,0.217,91.066,4,5:50,D Major,10B,2,1,3qX1dqmDdmMvvfMVfsx4Bh
7345404_C1,Kendrick Lamar,Swimming Pools (Drank) (Extended Version),"Good Kid, M.A.A.D City",Hip Hop,Conscious,61,0.669,0.485,-7.744,0.417,0.123,2.68e-05,0.604,0.261,74.376,4,5:13,F#/G♭ Minor,11A,6,0,3VYzbU22BooAROigHHwycs
7345404_C3,Kendrick Lamar,Real,"Good Kid, M.A.A.D City",Hip Hop,Conscious,52,0.652,0.458,-12.272,0.194,0.0282,0.0,0.664,0.174,100.049,4,7:23,C♯/D♭ Major,3B,1,1,73eGiraiU7JkIsmFyQyJAv
7345404_D1,Kendrick Lamar,Compton,"Good Kid, M.A.A.D City",Hip Hop,Conscious,50,0.341,0.907,-4.425,0.419,0.0815,0.0,0.383,0.224,170.757,4,4:08,C♯/D♭ Minor,12A,1,0,0O6cYePgIBlMQ0pAFate3q
7345404_D2,Kendrick Lamar,The Recipe,"Good Kid, M.A.A.D City",Hip Hop,Conscious,60,0.764,0.782,-6.975,0.0725,0.000589,0.0,0.35,0.504,131.0,4,5:52,C♯/D♭ Minor,12A,1,0,5jHilrZDaP1vJMZfdN1He3
7345404_D3,Kendrick Lamar,Black Boy Fly,"Good Kid, M.A.A.D City",Hip Hop,Conscious,47,0.593,0.731,-5.21,0.15,0.108,1.52e-06,0.103,0.61,160.085,4,4:39,C♯/D♭ Major,3B,1,1,6P6HGbOoWUynE2U7yLwLnY
7345404_D4,Kendrick Lamar,Now Or Never,"Good Kid, M.A.A.D City",Hip Hop,Conscious,58,0.535,0.707,-5.879,0.21,0.264,0.0,0.305,0.784,100.534,4,4:16,G Minor,6A,7,0,0NfYAsKygCYwPA2BgTZ1qg
6864535_A1,Ludwig van Beethoven,Symphonie N°3 Héroique,Beethoven I ,Classical,Romantic,0,0.283,0.058,-22.583,0.039,0.943,0.877,0.332,0.191,93.391,4,10:49,D#/E♭ Major,5B,3,1,70EI6SPoZO7uIE49OreJ8F
6864535_B1,Ludwig van Beethoven,Symphonie N°6 Pastorale,Beethoven I ,Classical,Romantic,7,0.127,0.0314,-27.123,0.042,0.957,0.704,0.0805,0.0989,79.321,4,11:28,A#/B♭ Major,6B,10,1,1L0ET4UebCM36KxTY6tFqs
328915_A1,People's Choice,Here We Go Again,We Got The Rhythm,Funk / Soul,"Disco, Funk",4,0.74,0.719,-7.344,0.0394,0.000507,0.373,0.148,0.649,124.997,4,6:15,E Minor,9A,4,0,0VBSBGTvWRJFC0irmDtjNW
328915_A2,People's Choice,"Jam, Jam, Jam (All Night Long)",We Got The Rhythm,Funk / Soul,"Disco, Funk",21,0.756,0.739,-6.191,0.0401,0.0359,0.00517,0.204,0.899,119.045,4,3:37,C Minor,5A,0,0,3dsyHJBeP2p67zVplpmWw5
328915_A3,People's Choice,We Got The Rhythm,We Got The Rhythm,Funk / Soul,"Disco, Funk",4,0.699,0.837,-6.449,0.0617,0.295,0.00228,0.106,0.926,96.421,4,3:30,A Major,11B,9,1,6zFUrS0j9vPAWSZDBeJRSK
328915_A4,People's Choice,Cold Blooded & Down-Right-Funky,We Got The Rhythm,Funk / Soul,"Disco, Funk",3,0.76,0.802,-6.887,0.0705,0.0321,0.177,0.357,0.664,96.17,4,4:16,C Major,8B,0,1,0G1Ub6HKQ9r23snvXvBd8X
328915_B2,People's Choice,Opus-De-Funk,We Got The Rhythm,Funk / Soul,"Disco, Funk",2,0.337,0.763,-7.029,0.102,0.613,0.835,0.31,0.535,74.21,4,5:55,G Minor,6A,7,0,22FRWiKPvmpVhG1tcVnqEU
328915_B3,People's Choice,A Mellow Mood,We Got The Rhythm,Funk / Soul,"Disco, Funk",9,0.585,0.53,-8.686,0.0311,0.324,0.774,0.593,0.31,101.452,4,5:02,C Minor,5A,0,0,0nRncfAagGw1V8BSfOevkp
933463_A,D.I.M.,Airbus Baby,Airbus Baby,Electronic,"Techno, Electro",1,0.788,0.642,-9.598,0.205,0.00212,0.86,0.0871,0.622,125.895,4,6:43,F#/G♭ Minor,11A,6,0,1afuPRtPn7njQndcmC9spH
933463_B,D.I.M.,Frogger,Airbus Baby,Electronic,"Techno, Electro",0,0.844,0.79,-8.654,0.124,0.0332,0.732,0.0669,0.648,122.01,4,7:13,G Major,9B,7,1,5rJWTzsVLbhlAyv0ccsvJR
3035694_A1,Gesaffelstein,Viol,Conspiracy PT. II,Electronic,"Techno, Electro",45,0.597,0.84,-6.964,0.0377,7.65e-05,0.828,0.55,0.201,108.993,4,5:43,G Major,9B,7,1,4Gd6yYZtA0U0fQbphXZGWI
3035694_B1,Gesaffelstein,Opr,Conspiracy PT. II,Electronic,"Techno, Electro",53,0.748,0.549,-5.447,0.065,0.00268,0.792,0.196,0.197,101.033,4,3:53,F#/G♭ Minor,11A,6,0,12Ypr3PCVJ2i7Uwz93q1Vl
3035694_B2,Gesaffelstein,Conspiracy Origins,Conspiracy PT. II,Electronic,"Techno, Electro",32,0.675,0.307,-9.472,0.108,0.000351,0.909,0.127,0.579,130.038,4,2:30,G Major,9B,7,1,3rGfD8XpNBkv3WOgHPROiS
12616172_A1,DJ Shadow,(Letter From Home),The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",16,0.485,0.2,-22.731,0.0742,0.982,0.00018,0.154,0.622,108.903,5,1:09,C Major,8B,0,1,1KDmkY4n0U1NQaIav7LUiN
12616172_A2,DJ Shadow,Fixed Income,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",34,0.608,0.711,-10.131,0.0327,0.0813,0.918,0.0836,0.589,156.494,4,4:49,A Major,11B,9,1,0TKmnA3nEAzZR5wNpgJvuF
12616172_A3,DJ Shadow,Un Autre Introduction,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",16,0.598,0.535,-14.109,0.255,0.255,0.000132,0.407,0.35,121.916,3,0:44,B Minor,10A,11,0,4GZpLifrmi9WswmTN6Qlok
12616172_A4,DJ Shadow,Walkie Talkie,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",26,0.754,0.864,-7.342,0.285,0.0577,0.000655,0.329,0.595,171.952,4,2:27,G Major,9B,7,1,6GOAVTHf0JClN77dhvyQgs
12616172_A5,DJ Shadow,Giving Up The Ghost,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",24,0.595,0.773,-7.646,0.0253,0.124,0.915,0.684,0.566,106.817,4,6:30,A#/B♭ Minor,3A,10,0,4HzN6LNHCz294iqHkekFX5
12616172_B1,DJ Shadow,Six Days,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",64,0.641,0.943,-6.254,0.264,0.0351,0.000259,0.328,0.718,171.811,4,3:52,F Minor,4A,5,0,5j3QqRGflS4o5jbsFSwKW1
12616172_B4a,DJ Shadow,Right Thing,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",17,0.785,0.849,-7.04,0.0823,3.95e-05,0.881,0.0738,0.521,129.526,4,4:20,F#/G♭ Major,2B,6,1,5Lef9RB7RvtZu1ga64tDoZ
12616172_C1,DJ Shadow,Monosylabik,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",15,0.549,0.746,-9.675,0.0632,0.102,0.463,0.318,0.751,140.275,4,6:46,C♯/D♭ Major,3B,1,1,7HJ53HNuTTsca0h3tvRlvc
12616172_C3,DJ Shadow,Blood On The Motorway,The Private Press,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",26,0.348,0.57,-11.02,0.0393,0.0872,0.625,0.0927,0.0671,115.833,4,9:12,A Minor,8A,9,0,22vdNWC42o4Cy4sjAhyskK
9318796_A1,Madness,One Step Beyond...,One Step Beyond...,Rock,Ska,51,0.471,0.916,-4.42,0.0629,0.0512,0.0303,0.172,0.92,154.807,4,2:19,C Minor,5A,0,0,4pJbXCpZSUlYBlVa9gHTtu
9318796_A2,Madness,My Girl,One Step Beyond...,Rock,Ska,45,0.677,0.914,-4.329,0.0415,0.105,0.00432,0.0685,0.761,119.608,4,2:45,C♯/D♭ Minor,12A,1,0,0rUnBnNAFow6K6tsybpKyC
9318796_A3,Madness,Night Boat To Cairo,One Step Beyond...,Rock,Ska,43,0.304,0.968,-5.176,0.0435,0.0469,0.315,0.114,0.667,157.303,4,3:32,F Major,7B,5,1,191XFeRKDUfVH946qAShl6
9318796_A4,Madness,Believe Me,One Step Beyond...,Rock,Ska,16,0.431,0.893,-4.486,0.102,0.0378,0.0,0.323,0.58,150.083,4,2:30,G Major,9B,7,1,1cdL0hMIK7ACWO971WJLtK
9318796_A5,Madness,Land Of Hope & Glory,One Step Beyond...,Rock,Ska,21,0.287,0.947,-6.11,0.102,0.0694,0.0049,0.979,0.234,157.939,4,4:05,G Major,9B,7,1,0BF4r4dUCCcTuqwEOdjGfK
9318796_A6,Madness,The Prince,One Step Beyond...,Rock,Ska,39,0.634,0.858,-4.946,0.055,0.00856,0.0024,0.0759,0.878,98.355,4,3:20,G Major,9B,7,1,5LAh8qCD62c0FLOun7qgfl
9318796_B1,Madness,In The Middle Of The Night,One Step Beyond...,Rock,Ska,18,0.629,0.736,-5.017,0.0636,0.248,0.0,0.358,0.673,143.24,4,3:04,E Minor,9A,4,0,4MJQmoIBGRWcvBkVgpwMdA
9318796_B2,Madness,Bed & Breakfast Man,One Step Beyond...,Rock,Ska,37,0.694,0.891,-8.703,0.0307,0.00497,1.36e-05,0.0499,0.978,128.092,4,2:33,A Major,11B,9,1,4grtFTEpoSZpl9d3J7Kv9D
9318796_B3,Madness,Razor Blade Alley,One Step Beyond...,Rock,Ska,7,0.454,0.959,-3.85,0.0495,0.195,0.000247,0.364,0.625,133.158,4,2:37,F#/G♭ Minor,11A,6,0,0bJ6B5LM1L4SrzGlZfvyzS
9318796_B4,Madness,Swan Lake,One Step Beyond...,Rock,Ska,23,0.719,0.929,-4.959,0.0327,0.0825,0.804,0.132,0.954,108.946,4,2:38,B Minor,10A,11,0,5Bris77oyy5apjsERzbQYB
9318796_B7,Madness,Madness,One Step Beyond...,Rock,Ska,37,0.529,0.84,-4.8,0.242,0.0261,0.00395,0.0689,0.842,146.125,4,2:40,C Major,8B,0,1,7F4mAmUUkXMuRckDzOsyQR
9318796_B8,Madness,Chipmunks Are Go!,One Step Beyond...,Rock,Ska,13,0.582,0.364,-7.217,0.0776,0.895,0.0,0.473,0.895,112.014,1,0:52,E Minor,9A,4,0,2pdqvFwpQNEKC7hc1wEL76
3792040_A1,Fats Domino,The Fat Man,Fats Domino,Rock,Rock & Roll,34,0.448,0.537,-10.353,0.0319,0.954,0.759,0.109,0.817,124.841,4,2:43,F#/G♭ Major,2B,6,1,0ImWszBg2sQEInlAWaug31
3792040_A2,Fats Domino,Hey Là Bas !,Fats Domino,Rock,Rock & Roll,3,0.382,0.46,-12.895,0.0501,0.966,0.633,0.0851,0.884,182.193,4,2:28,F Minor,4A,5,0,7DIEkbLZjPnaz847SJC7mP
3792040_A5,Fats Domino,Going To The River,Fats Domino,Rock,Rock & Roll,24,0.37,0.681,-10.069,0.04,0.811,3.09e-05,0.132,0.671,84.836,4,2:35,C Minor,5A,0,0,4UKHl1LeSu7Gci8ONW7g99
3792040_A7,Fats Domino,"Poor, Poor Me",Fats Domino,Rock,Rock & Roll,7,0.336,0.555,-11.758,0.0402,0.855,9.34e-05,0.129,0.667,94.25,4,2:10,G Major,9B,7,1,1WyHI5P0K6m9qcrox9QTbq
3792040_B2,Fats Domino,When My Dreamboat Comes Home,Fats Domino,Rock,Rock & Roll,8,0.606,0.586,-8.681,0.0364,0.671,2.61e-05,0.067,0.963,97.877,4,2:18,E Major,12B,4,1,6yDtxQy7ayfAiYsTMUXnI0
3792040_B3,Fats Domino,Blueberry Hill,Fats Domino,Rock,Rock & Roll,55,0.489,0.499,-9.702,0.0271,0.74,0.000236,0.156,0.829,133.341,3,2:27,B Major,1B,11,1,06PdA0DLgF4BfAeUNZAbFG
