,album_id,artist,album,track_id,title,spotify_id
1586,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_A5,Mood Indigo,
1587,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_A6,The Blues Is Everywhere,
1588,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_B3,Premier Bal,
1589,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_B4,Perdido,
1590,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_B5,Boogie Woogie On Saint Louis Blues,
1591,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_B6,Drum Face,
1592,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_C1,The Champ,
1597,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_D2,Une Petite Laitue,
1599,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_D5,Blue And Brown,
1601,2886601,Black Orchid,Wonderlicks (A Medley),2886601_B1,The Sweetest Song In The World,
1602,2886601,Black Orchid,Wonderlicks (A Medley),2886601_B2,Because I Believe,
1607,24526262,Stupeflip,Stup Forever,24526262_A5,Joël’s Addiction,
1609,24526262,Stupeflip,Stup Forever,24526262_B1,7ème Sinode,
1639,14660129,DJ Anna,Galactic Highways,14660129_A1,Galactic Highways,
1659,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_A1,Pandore,
1660,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_A2,Our Futur (Loud Disco Mix),
1661,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_A3,Brest,
1662,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_B1,Silvery Sounds,
1663,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_B2,Promise Land,
1666,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_C2,Moaning About Technology,
1667,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_C3,Motorizzati Marie,
1668,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_D1,Léviathan,
1669,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_D2,Sleep Wake Cycles,
1670,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_D3,Tbilissi,
1671,3550070,Laurent Garnier,Timeless EP,3550070_A,Jacques In The Box,
1672,3550070,Laurent Garnier,Timeless EP,3550070_1,Our Futur (Loud Disco Mix),
1707,873510,Various,Electrochoc Sampler04,873510_B1,Staxhouse,
1708,873510,Various,Electrochoc Sampler04,873510_B2,Pecan,
1709,1330137,Various,Electrochoc Sampler05 - Gold Edition,1330137_A1,Can You Relate,
1710,1330137,Various,Electrochoc Sampler05 - Gold Edition,1330137_A2,Air Conditionné,
1711,1330137,Various,Electrochoc Sampler05 - Gold Edition,1330137_B1,O Zibaldone (Popof Remix),
1712,1330137,Various,Electrochoc Sampler05 - Gold Edition,1330137_B2,Emulate,
1713,1760809,Various,Electrochoc Sampler 007 Gold Edition Vol.2,1760809_A1,The Sky Was Pink (Holden Remix),
1714,1760809,Various,Electrochoc Sampler 007 Gold Edition Vol.2,1760809_B1,Soopertrack,
1715,1760809,Various,Electrochoc Sampler 007 Gold Edition Vol.2,1760809_B2,Gazebo,
1775,1788495,Queen,A Kind Of Magic,1788495_A,A Kind Of Magic (Extended Version),
1776,1788495,Queen,A Kind Of Magic,1788495_B,A Dozen Red Roses For My Darling (Extended Version),
1777,6653271,Ludwig van Beethoven,"Konzert Für Klavier, Violine, Violoncello Und Orchester C-Dur Op. 56 ""Tripelkonzert""",6653271_A1,Allegro,
1778,6653271,Ludwig van Beethoven,"Konzert Für Klavier, Violine, Violoncello Und Orchester C-Dur Op. 56 ""Tripelkonzert""",6653271_B1,Largo,
1779,6653271,Ludwig van Beethoven,"Konzert Für Klavier, Violine, Violoncello Und Orchester C-Dur Op. 56 ""Tripelkonzert""",6653271_B2,Rondo Alla Polacca,
1787,305629,Felix Da Housecat,Rocket Ride,305629_A,Rocket Ride (Soulwax - Rock It Right Mix),
1788,305629,Felix Da Housecat,Rocket Ride,305629_B,Rocket Ride (Rude Photo Rude Mix),
1789,14503878,Various,The Sound Of Rennes Volume 01,14503878_A1,3615 Enjoy,
1790,14503878,Various,The Sound Of Rennes Volume 01,14503878_A2,BRLN,
1791,14503878,Various,The Sound Of Rennes Volume 01,14503878_A3,Sentier Battu Pt1,
1792,14503878,Various,The Sound Of Rennes Volume 01,14503878_B1,On And On,
1793,14503878,Various,The Sound Of Rennes Volume 01,14503878_B2,Memento,
1794,14503878,Various,The Sound Of Rennes Volume 01,14503878_B3,La France,
1795,14503878,Various,The Sound Of Rennes Volume 01,14503878_C1,Jazz With Me,
1796,14503878,Various,The Sound Of Rennes Volume 01,14503878_C2,I Want Go Out,
1797,14503878,Various,The Sound Of Rennes Volume 01,14503878_C3,Blues,
1798,14503878,Various,The Sound Of Rennes Volume 01,14503878_D1,Keep The Faith,
1799,14503878,Various,The Sound Of Rennes Volume 01,14503878_D2,Until It Collapses,
1800,14503878,Various,The Sound Of Rennes Volume 01,14503878_D3,Loop Of Time,
1801,10629222,Various,Special Edition Acid Vol.01,10629222_A1,Venus,
1802,10629222,Various,Special Edition Acid Vol.01,10629222_A2,"House Music, Acid",
1803,10629222,Various,Special Edition Acid Vol.01,10629222_B1,Enjoy Acid,
1805,11856992,Various,Sampler Purple,11856992_A2,KKEIA,
1806,11856992,Various,Sampler Purple,11856992_B1,The Summer Jam,
1807,11856992,Various,Sampler Purple,11856992_B2,Phellas,
1808,12176725,Various,Sampler Orange,12176725_A1,Orange Juice,
1810,12176725,Various,Sampler Orange,12176725_B1,Oh Yeah,
1811,12176725,Various,Sampler Orange,12176725_B2,F*ck You Later,
1812,12731786,Various,Sampler Red,12731786_A1,Breizh Connection,
1813,12731786,Various,Sampler Red,12731786_A2,Settle For Love,
1815,12731786,Various,Sampler Red,12731786_B2,Eden,
1816,15504561,Various,Sampler Mauve,15504561_A2,Pozboz,
1817,15504561,Various,Sampler Mauve,15504561_B1,Hot Summer,
1818,15504561,Various,Sampler Mauve,15504561_B2,Mad Deep,
1838,1985841,The Isley Brothers,Showdown,1985841_A1,Showdown (Part 1 & 2),
1840,1985841,The Isley Brothers,Showdown,1985841_B1,Take Me To The Next Phase (Part 1 & 2),
1842,1985841,The Isley Brothers,Showdown,1985841_B4,Love Fever (Part 1 & 2),
1845,614929,Suprême NTM,Le Clash: BOSS Vs IV My People (Round 2),614929_A3,Seine Saint Denis Style (IV My People Remix A Cappella),
1848,614929,Suprême NTM,Le Clash: BOSS Vs IV My People (Round 2),614929_B3,Qui Paiera Les Dégâts? (IV My People Remix A Cappella),
1867,5519989,Suprême NTM,Paris Sous Les Bombes,5519989_C4,Qui Paiera Les Dégats (Remix Dj Clyde),
1873,5519989,Suprême NTM,Paris Sous Les Bombes,5519989_D5,Come Again 2 (Remix),
1879,5526678,Suprême NTM,Suprême NTM,5526678_B 03,Ma Benz,
1880,5526678,Suprême NTM,Suprême NTM,5526678_B 04,On Est Encore La (I),
1885,5526678,Suprême NTM,Suprême NTM,5526678_D 02,On Est Encore La (II),
1905,6544139,Stupeflip,Terrora !!,6544139_B2,Visions,
1915,9919327,Stupeflip,Stup Virus,9919327_B3,Des Nouvelles De Pop-Hip,
1926,9919327,Stupeflip,Stup Virus,9919327_D3,Tales From The Crou,
1927,9919327,Stupeflip,Stup Virus,9919327_D4,Fan 2 Stup,
1932,4012903,Stupeflip,Stup Religion,4012903_A5,Mon Style En Crrr,
1948,3672188,Stupeflip,Stupeflip,3672188_A6,Explication N° 1,
1956,3672188,Stupeflip,Stupeflip,3672188_C3,Création De La Deuxième Ère Du Stup,
1982,3131749,Stupeflip,The Hypnoflip Invasion,3131749_D4,Cold World,
1983,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_A1,Walking On Music,
1984,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_A2,Fashion Pack,
1985,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_A3,Red Hot,
1986,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_A4,Genghis Khan,
1987,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_B1,Saint Tropez,
1988,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_B2,Amore No,
1989,2746914,Various,"Summer Disco Vol. 4 ""Walking On Music""",2746914_B3,Gimme Back My Love Affair,
1990,69643,Koenig Cylinders,NinetyNine.Nine - The Remixes,69643_A,NinetyNine.Nine (Radar Remix),
1991,69643,Koenig Cylinders,NinetyNine.Nine - The Remixes,69643_B,NinetyNine.Nine (The Horrorist 2002 Remix),
1992,69643,Koenig Cylinders,NinetyNine.Nine - The Remixes,69643_C,NinetyNine.Nine (Lenny Dee & Andy Throup Retro Tek Remix),
1993,69643,Koenig Cylinders,NinetyNine.Nine - The Remixes,69643_D,NinetyNine.Nine (Selway Remix),
2012,4180576,St Germain,Boulevard (The Complete Series),4180576_A2,Thank U Mum (4 Everything You Did),
2031,2447855,Paradise Express,You Set Me On Fire,2447855_B,We Are One,
2037,87694,Sylvester,Step II,87694_B3,Was It Something That I Said,
2040,15734481,Various,Five Years Fckng Serious,15734481_A2,Schattenmönch,
2042,15734481,Various,Five Years Fckng Serious,15734481_B2,Always Mine,
2045,126078,Southsoniks,Affirmative Action,126078_A,Affirmative Action,
2046,126078,Southsoniks,Affirmative Action,126078_B1,And Look Around,
2047,126078,Southsoniks,Affirmative Action,126078_B2,Mesa Bene,
2048,2757407,Mikael Jonasson,Random Diversity,2757407_A,Random Diversity,
2049,2757407,Mikael Jonasson,Random Diversity,2757407_B,Tussilago,
2058,130880,"Tolga ""Flim Flam"" Balkan",Shall We Do It Again  (Yeah! Yeah!),130880_B,Beat It (Again And Again) (Kut Master Shokk),
2059,5033042,Unknown Artist,Florence & Tito,5033042_A1,Florence,
2060,5033042,Unknown Artist,Florence & Tito,5033042_A2,Tito,
2062,12368534,Unknown Artist,Pete Dusty,12368534_A2,Dusty,
2064,19767115,Unknown Artist,Bette / Music,19767115_B,Music,
2065,10416631,Various,Reformers,10416631_A1,Chrome (Popof Remix),
2066,10416631,Various,Reformers,10416631_A2,Shadow Tactics,
2067,10416631,Various,Reformers,10416631_B1, Midi,
2068,10416631,Various,Reformers,10416631_B2,Slush Fund,
2069,13071987,Various,Reformers Vol. 2,13071987_A1,Bowo,
2070,13071987,Various,Reformers Vol. 2,13071987_A2,Quest Chain,
2071,13071987,Various,Reformers Vol. 2,13071987_B1,Mantis (Metodi Hristov Remix),
2072,13071987,Various,Reformers Vol. 2,13071987_B2,Seth  ,
2093,16483569,Gregory Isaacs,The Best Of Gregory Isaacs,16483569_A4,Double Attack,
2136,10590047,Various,Super Secret Squirrel Trax Vol.3,10590047_A2,Funkosphere,
2137,10590047,Various,Super Secret Squirrel Trax Vol.3,10590047_B1,State Of Affairs,
2138,10590047,Various,Super Secret Squirrel Trax Vol.3,10590047_B2,Saturday,
2171,370242,Deep Purple,In Rock,370242_A2,Bloodsucker,
2179,4139318,Pink Floyd,Masters Of Rock,4139318_A2,Mathilda Mother,
2181,4139318,Pink Floyd,Masters Of Rock,4139318_A4,Candy And A Current Bun,
2183,4139318,Pink Floyd,Masters Of Rock,4139318_B1,Apples And Oranges,
2184,4139318,Pink Floyd,Masters Of Rock,4139318_B2,It Would Be So Nice,
2185,4139318,Pink Floyd,Masters Of Rock,4139318_B3,Paint Box,
2212,2605086,Marc Romboy,616 Seconds,2605086_A,616 Seconds (Original Mix),
2242,8263569,Ocean Wisdom,Chaos 93',8263569_C10,O Kiddie K,
2257,11655360,Ocean Wisdom,Wizville,11655360_B3,Burning Bridges,
2268,1733595,Orlando Julius,Disco Hi-Life,1733595_A1,Disco Hi-Life (Original 1979 Version),
2269,1733595,Orlando Julius,Disco Hi-Life,1733595_B1,Disco Hi-Life (Percussion 2009 Edit),
2270,1733595,Orlando Julius,Disco Hi-Life,1733595_B2,Bonus Beat,
2283,13893650,Hybrasil,Calculator Ep,13893650_B1,Calculator Feat. David Griffin,
2286,409141,Tom Pooks,Went Went,409141_A2,Brand Nu Shoes,
2301,23500253,French 79,The Unreal Story Of Lou Reed,23500253_A4,Delmore Schwarz,
2317,616377,Hell,My Definition Of House Pt. 3,616377_AA,Reach Up To Mars,
2318,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_A1,Intro,
2319,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_A2,Classics Hip Hop Sounds,
2320,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_A4,Crazy T.V Sounds,
2321,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_A5,Dimension Break,
2322,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_A6,Fantastics Sounds,
2323,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_A7,X.Break.Files,
2324,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_B2,Back To The Temple Of The Rythm Fu,
2325,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_B3,Classics Movies Sounds,
2326,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_B5,Police Sounds,
2327,1214474,Leksa,OCTO BEAT Vol.1 Scratch Of Fury,1214474_B7,Outro,
2328,1984919,Leksa,Octo Beat Vol 7 Gangster Movies Punchline,1984919_A1,Married To The MOB,
2329,1984919,Leksa,Octo Beat Vol 7 Gangster Movies Punchline,1984919_A2,A Very British Hustler Session,
2330,1984919,Leksa,Octo Beat Vol 7 Gangster Movies Punchline,1984919_A4,Eastwood Dirty Sentences,
2331,1984919,Leksa,Octo Beat Vol 7 Gangster Movies Punchline,1984919_B1,La Bande A Michel,
2332,1984919,Leksa,Octo Beat Vol 7 Gangster Movies Punchline,1984919_B2,French Touch,
2333,1984919,Leksa,Octo Beat Vol 7 Gangster Movies Punchline,1984919_B3,Criminal Minded,
2364,1867122,Various,Musiques Figurant Dans Le Film Excalibur Et Autres Sélections,1867122_A2,"O Fortuna From ""Carmina Burana"" (Fortuna Imperatrix Mundi)",
2365,1867122,Various,Musiques Figurant Dans Le Film Excalibur Et Autres Sélections,1867122_A3,"Prelude ""Tristan And Isolde""",
2366,1867122,Various,Musiques Figurant Dans Le Film Excalibur Et Autres Sélections,1867122_B1,"Prelude Act III ""Lohengrin""",
2367,1867122,Various,Musiques Figurant Dans Le Film Excalibur Et Autres Sélections,1867122_B2,"Prelude Act I ""Parsifal""",
2368,1867122,Various,Musiques Figurant Dans Le Film Excalibur Et Autres Sélections,1867122_B3,"Reprise O Fortuna From ""Carmina Burana"" (Fortuna Imperatrix Mundi)",
2369,1867122,Various,Musiques Figurant Dans Le Film Excalibur Et Autres Sélections,1867122_B4,"Rides Of The Valkyries (Prelude To Act III ""Die Walkure"")",
2390,15134734,Dusty Kid,A Raver's Diary,15134734_A2,The Underground Persistence,
2400,10350091,JANICE,JANICE3,10350091_A1,Untitled,
2401,10350091,JANICE,JANICE3,10350091_B1,Untitled,
2402,10350091,JANICE,JANICE3,10350091_B2,Untitled,
2436,2392120,Ez3kiel,Handle With Care,2392120_D2,Salystoar,
2440,6172657,High Tone,Acid Dub Nucleik,6172657_A3,Do Be Dub Addict (Sterming Jungle),
2448,212681,Various,The JDC Mixer Volume 6,212681_A.1,Soft Cafe (Instrumental),
2449,212681,Various,The JDC Mixer Volume 6,212681_A.2,Tequila,
2450,212681,Various,The JDC Mixer Volume 6,212681_A.3,Too Tuff To Cry,
2451,212681,Various,The JDC Mixer Volume 6,212681_A.4,Eat You Up,
2453,212681,Various,The JDC Mixer Volume 6,212681_A.6,Deliverance,
2454,212681,Various,The JDC Mixer Volume 6,212681_A.7,Call Me Up,
2455,212681,Various,The JDC Mixer Volume 6,212681_A.8,Beyond The Clouds,
2456,212681,Various,The JDC Mixer Volume 6,212681_A.10,Hot Sun On Video,
2457,212681,Various,The JDC Mixer Volume 6,212681_B.1,Soft Cafe (Instrumental),
2458,212681,Various,The JDC Mixer Volume 6,212681_B.2,Tequila,
2459,212681,Various,The JDC Mixer Volume 6,212681_B.3,Too Tuff To Cry,
2460,212681,Various,The JDC Mixer Volume 6,212681_B.4,Eat You Up,
2462,212681,Various,The JDC Mixer Volume 6,212681_B.6,Deliverance,
2463,212681,Various,The JDC Mixer Volume 6,212681_B.7,Call Me Up,
2464,212681,Various,The JDC Mixer Volume 6,212681_B.8,Beyond The Clouds,
2465,212681,Various,The JDC Mixer Volume 6,212681_B.10,Hot Sun On Video,
2467,6930540,Various,Disco Story,6930540_A3,Doctor Doo Dah,
2469,6930540,Various,Disco Story,6930540_B2,I Wanna Be A Rolling Stone,
2470,6930540,Various,Disco Story,6930540_B3,Black Is Black,
2472,6930540,Various,Disco Story,6930540_B5,Point Zéro,
2474,6930540,Various,Disco Story,6930540_B7,Substitute,
2475,6930540,Various,Disco Story,6930540_C2,Pepper Box,
2476,6930540,Various,Disco Story,6930540_C4,Do It For Me,
2477,6930540,Various,Disco Story,6930540_C5,Love Is In The Air,
2478,6930540,Various,Disco Story,6930540_C6,Soul Makossa,
2480,6930540,Various,Disco Story,6930540_D1,Macho Man,
2481,6930540,Various,Disco Story,6930540_D2,The Best Disco In Town,
2482,6930540,Various,Disco Story,6930540_D3,Life Is Music,
2483,6930540,Various,Disco Story,6930540_D4,San Francisco,
2493,380642,David Bowie,The Best Of Bowie,380642_B4,Golden Years,
2516,400542,Various,Chroniques De Mars,400542_B1,Interstice N*1: Kif Le Son,
2518,400542,Various,Chroniques De Mars,400542_B4,Interstice N*2: Tonnerre,
2523,400542,Various,Chroniques De Mars,400542_D3,Interstice N*3: Interkif,
2540,6444157,Birdy Nam Nam,Birdy Nam Nam,6444157_D16,New Steps/Breaking Barriers (Bonus Track),
2542,6444157,Birdy Nam Nam,Birdy Nam Nam,6444157_E,Break Beat And Scratch By Birdy Nam Nam,
2543,6444157,Birdy Nam Nam,Birdy Nam Nam,6444157_F,Break Beat And Scratch By Birdy Nam Nam,
2544,942588,Birdy Nam Nam,The First Break Beat,942588_A,Untitled,
2545,942588,Birdy Nam Nam,The First Break Beat,942588_B,Untitled,
2549,3951225,Raggasonic,Raggasonic 3,3951225_A4,Identitée,
2551,3951225,Raggasonic,Raggasonic 3,3951225_B2,Luckie D Interlude,
2558,3951225,Raggasonic,Raggasonic 3,3951225_D2,Monkey Star Remix,
2559,3951225,Raggasonic,Raggasonic 3,3951225_D3,Sang Mélé,
2570,15965230,Kölsch,Now Here No Where,15965230_D2,While Waiting For Someone To Care About,
2577,14014972,DJ Anna,Speicher 112,14014972_A,Forever Ravers (Original Mix),
2675,12821971,Oktober Lieber,In Human,12821971_A2,The Attaker,
2688,485508,Wee-Kids,Untitled,485508_A,Queer Do It Better,
2689,485508,Wee-Kids,Untitled,485508_B,Bright Queen,
2720,770229,Assassin,Touche D'Espoir,770229_C12,$$$,
2726,461089,Boost,Version 1,461089_A1,Early Reflection,
2727,461089,Boost,Version 1,461089_A2,7th Sense,
2728,461089,Boost,Version 1,461089_B1,Tribute Tomayhem,
2729,461089,Boost,Version 1,461089_B2,//Effect,
2749,2068953,Various,Pulp Fiction (Music From The Motion Picture),2068953_A1b,Misirlou,
2754,2068953,Various,Pulp Fiction (Music From The Motion Picture),2068953_A8b,Bullwinkle Part II,
2759,2068953,Various,Pulp Fiction (Music From The Motion Picture),2068953_B4b,Comanche,
2762,2068953,Various,Pulp Fiction (Music From The Motion Picture),2068953_B7,Surf Rider,
2766,1692223,Louis Armstrong,Louis And The Good Book,1692223_A4,Rock My Soul (In The Bosom Of Abraham),
2777,727924,Various,Easy Rider - Songs As Performed In The Motion Picture,727924_A1,The Pusher,
2780,727924,Various,Easy Rider - Songs As Performed In The Motion Picture,727924_A5,If You Want To Be A Bird,
2781,727924,Various,Easy Rider - Songs As Performed In The Motion Picture,727924_B2,If Six Was Nine,
2782,727924,Various,Easy Rider - Songs As Performed In The Motion Picture,727924_B3,Kyrie Eleison Mardi Gras,
2783,727924,Various,Easy Rider - Songs As Performed In The Motion Picture,727924_B5,Ballad Of Easy Rider,
2784,237632,J.S.Zeiter,Switch / Motion_Sickness,237632_A,Switch,
2785,237632,J.S.Zeiter,Switch / Motion_Sickness,237632_B,Motion_Sickness,
2802,1900270,Gregg Diamond,Greyhound Bus / War Paint,1900270_A,Greyhound Bus,
2803,1900270,Gregg Diamond,Greyhound Bus / War Paint,1900270_B,War Paint (Love Line),
2804,1307099,Hamilton Bohannon,The Groove Machine / The Boogie Train,1307099_A,The Groove Machine / The Boogie Train,
2805,1307099,Hamilton Bohannon,The Groove Machine / The Boogie Train,1307099_B,The Groove Machine / The Boogie Train,
2811,9194949,Brigitte Bardot,Bonnie And Clyde,9194949_B1,La Javanaise,
2815,9194949,Brigitte Bardot,Bonnie And Clyde,9194949_B5,Baudelaire,
2816,9194949,Brigitte Bardot,Bonnie And Clyde,9194949_B6,Docteur Jekyll And Mister Hyde,
2823,195152,Serge Gainsbourg,Aux Armes Et Cætera,195152_A6,Vielle Canaille,
2831,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_A1,The Man In Me,
2832,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_A2,Her Eyes Are A Blue Million Miles,
2833,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_A3,My Mood Swings,
2834,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_A4,Ataypura,
2835,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_A5,Traffic Boom,
2836,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_A7,Stamping Ground,
2837,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_B1,Just Dropped In (To See What Condition My Condition Was In),
2838,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_B2,Walking Song,
2839,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_B3,"""Glück Das Mir Verblieb"" From The Opera ""Die Tote Stadt""",
2840,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_B4,Lujon,
2842,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_B6,Wie Glauben,
2843,6343443,Various,The Big Lebowski - Original Motion Picture Soundtrack,6343443_B7,Dead Flowers,
2844,2702574,Kool & The Gang,Get Down On It (Eiffel 65 Remix),2702574_A1,Get Down On It - Eiffel 65 Remix (Extended Mix),
2845,2702574,Kool & The Gang,Get Down On It (Eiffel 65 Remix),2702574_A2,Get Down On It - Eiffel 65 Remix (Radio Edit),
2846,2702574,Kool & The Gang,Get Down On It (Eiffel 65 Remix),2702574_B1,Get Down On It - Eiffel 65 Remix (Extended Vocal Mix),
2854,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_A7,Dub Relax,
2860,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_B6,Planteur Punch (Inédit),
2861,14321474,Tonn3rr3,Le Début: Le Bois,14321474_A1,"Le Début, Le Bois",
2862,14321474,Tonn3rr3,Le Début: Le Bois,14321474_A2,Vie En Ville,
2863,14321474,Tonn3rr3,Le Début: Le Bois,14321474_B1,Ton Regard Parle,
2864,14321474,Tonn3rr3,Le Début: Le Bois,14321474_B2,Papa Legba,
2865,8775291,Various,Noise Is Coming EP,8775291_A1,Metal Beat (Demolition Version),
2866,8775291,Various,Noise Is Coming EP,8775291_A2,Green Diktat,
2867,8775291,Various,Noise Is Coming EP,8775291_B1,Freddy,
2868,8775291,Various,Noise Is Coming EP,8775291_B2,My Promise,
2880,935775,Silver Convention,Silver Convention,935775_B4,The Boy With The Ohh-La-La,
2882,502431,DJ Shadow,March Of Death / Karmacoma,502431_A,March Of Death (Anti-Iraq War Song) (Unreleased),
2883,502431,DJ Shadow,March Of Death / Karmacoma,502431_B,Karmacoma,
2895,3244766,DJ Shadow,Endtroducing...,3244766_D2.a,What Does Your Soul Look Like (Part 1 - Blue Sky Revisit),
2899,9021527,Superlover,Timeless / Come To Me,9021527_B1,Come To Me,
2900,9021527,Superlover,Timeless / Come To Me,9021527_B2,Closer,
2909,7393239,Village People,Village People,7393239_B2,Village People,
2913,7393239,Village People,Village People,7393239_D3,Sodom And Gomorrah,
2916,7393239,Village People,Village People,7393239_F2,My Roomate,
2917,7393239,Village People,Village People,7393239_F3,Ups And Downs,
2919,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A2,Danse Des Cygnes - Act II (No. 12),
2920,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A3,Pas De Deux - Act II (No. 13),
2921,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A4,Les Cygnettes - Act II (No. 14),
2922,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A5,Variation - Act I (No. 14a),
2923,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A6,The Swan Queen - Act II (No. 16),
2926,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_B1,Danse Espagnole - Act III (No. 22),
2928,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_B3,Mazurka - Act III (No. 25),
2929,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_B4,Danse Des Petits Cygnes - Act IV (No. 30),
2933,224503,Jeff Mills,Exhibitionist EP,224503_A2,The Unseen With Man From Tomorrow,
2934,224503,Jeff Mills,Exhibitionist EP,224503_B,Cobolt,
2961,9353373,Nas,Nastradamus,9353373_C1,Family,
2996,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_A1,Combination Of The Two,
2997,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_A2,One Toke Over The Line,
2998,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_A4,For Your Love,
3000,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_A6,A Drug Score - Part 1 (Acid Spill),
3002,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_B2,Mama Told Me Not To Come,
3003,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_B3,Stuck Inside Of Mobile With The Memphis Blues Again,
3004,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_B4,Time Is Tight,
3005,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_C1,Magic Moments,
3006,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_C3,Tammy,
3007,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_C4,A Drug Score - Part 3 (Flashbacks),
3008,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_C5,Expecting To Fly,
3009,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_C6,Viva Las Vegas,
3028,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A1,Around The World In 80 Days,
3029,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A2,Sous Les Toits De Paris,
3030,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A3,Ninotchka,
3031,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A4,La Strada,
3032,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A5,Concerto,
3033,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A6,La Paloma,
3034,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_A7,La Ronde,
3035,5056475,Andre Silvano And His Orchestra,Music At Twilight,5056475_B1,Fascination,
