,album_id,artist,album,track_id,title,spotify_id
2850,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_A3,Dub Locataires,56wxy3iwaQaVNPREQ4izf3
2852,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_A5,Dub Des Stups,062CybaOllRKPEPzxYsUzS
2853,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_A6,Dub Canaille,47a1IxrjnTKMMFH2vfZ2Bm
2855,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_B1,Dub Rastaquouère,0x802rne8K79dNjf5BNH2p
2856,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_B2,Daisy Dub,4DuLpIjI9WTiqMTESOYhek
2857,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_B3,Eau Et Dub À Tous Les Étages,7nqQDEOoX7DhSupumdkaPi
2858,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_B4,Pas Long Dub,04IYHHBQjZZse8e7q3zitg
2859,3265755,Serge Gainsbourg,Aux Armes Et Cætera (Versions Dub),3265755_B5,Marilou Dub,1fqoRTHQA3BDPTputwJ1WN
2869,1404981,Micropoint,Overdose United Part 1,1404981_A1,Insert Dose,6zSmm8HjUUPO85g5EdeDUa
2870,1404981,Micropoint,Overdose United Part 1,1404981_A2,Saturday Noise Fever,0oAgGqcPgp30Q82vpe3YYQ
2871,1404981,Micropoint,Overdose United Part 1,1404981_B1,Follow The Dealer,0muzGRJkXeFdax6AOpoDOZ
2872,1404981,Micropoint,Overdose United Part 1,1404981_B2,Level 666,31mTx3QjG3AguwRcIjK2TA
2873,1404981,Micropoint,Overdose United Part 1,1404981_C,Be My Clone,0DTli52EKpM5xuPbyppwtH
2874,1404981,Micropoint,Overdose United Part 1,1404981_D1,Detox Tomorrow,0Zx7JBWBcXXwWow7nFkSai
2875,1404981,Micropoint,Overdose United Part 1,1404981_D2,Crackpipe,2jZmhQhsSRqqsZmMMedVeo
2876,935775,Silver Convention,Silver Convention,935775_A2,"No, No, Joe",3kg8ISLQRZWNGX2wJtKpYw
2877,935775,Silver Convention,Silver Convention,935775_A3,San Francisco Hustle,0Piwg6akoPonYrY5jfOLv6
2878,935775,Silver Convention,Silver Convention,935775_A4,Play Me Like A Yo-Yo,6tnp3p9WVweTOghHkOKBFa
2879,935775,Silver Convention,Silver Convention,935775_B2,Old Wine In New Bottles,4x4NxrJmxEy0HH18GhRXLP
2881,935775,Silver Convention,Silver Convention,935775_B5,Thank You Mr. D.J.,7jkgUUAzcf6LGrMpWRVipO
2884,3244766,DJ Shadow,Endtroducing...,3244766_A1,Best Foot Forward,2HNLAOb5OpxAUfOzY6VCTh
2885,3244766,DJ Shadow,Endtroducing...,3244766_A2,Building Steam With A Grain Of Salt,4Ms0GKHCtr5Lpg4dKOhO2I
2886,3244766,DJ Shadow,Endtroducing...,3244766_A3,The Number Song,6RCn8kS0gg3clXjhioVbrR
2887,3244766,DJ Shadow,Endtroducing...,3244766_B1.a,Changeling,5DIaZd2T8XohPHN72PkxTq
2888,3244766,DJ Shadow,Endtroducing...,3244766_B1.b,**Transmission 1,53OMPneLSJ3kmlAh1a7wxb
2889,3244766,DJ Shadow,Endtroducing...,3244766_B2,Stem/Long Stem,1EfflLyN9aRCSdEZlZKori
2890,3244766,DJ Shadow,Endtroducing...,3244766_C1.a,**Transmission 2,1b2G6vSI7JF3slSMirS4oz
2891,3244766,DJ Shadow,Endtroducing...,3244766_C1.b,Mutual Slump,6c0s5c0FK4A5Nd3wtCJBVj
2892,3244766,DJ Shadow,Endtroducing...,3244766_C2,Organ Donor,1XNM8FcPNYK0w3Vc7q46TN
2893,3244766,DJ Shadow,Endtroducing...,3244766_C4,Midnight In A Perfect World,1a9maLxqpx3cxjY1lTj62B
2894,3244766,DJ Shadow,Endtroducing...,3244766_D1,Napalm Brain/Scatter Brain,4BZOkAttqGJAXC1KVGQ89y
2896,3244766,DJ Shadow,Endtroducing...,3244766_D2.b,**Transmission 3,0SkvR5fHBSb0Of7odVCa3X
2897,9021527,Superlover,Timeless / Come To Me,9021527_A1,Timeless,1sTfdcoeFI67KrWUiY1Yet
2898,9021527,Superlover,Timeless / Come To Me,9021527_A2,Dancin,5kzyRPmuFiWua2hb0UPzdG
2901,1886132,Commodores,Caught In The Act,1886132_A1,Wide Open,63vjEITe9aftlEBpGpjnYu
2902,1886132,Commodores,Caught In The Act,1886132_A2,Slippery When Wet,7a13xzsyUJGciP6Wr3Ku6R
2903,1886132,Commodores,Caught In The Act,1886132_A3,The Bump,0UpQ7GRojQFCJJThJx5Xz8
2904,1886132,Commodores,Caught In The Act,1886132_A5,This Is Your Life,0te0pRryExWCeEGZGdO92s
2905,1886132,Commodores,Caught In The Act,1886132_B2,Better Never Than Forever,31nUiq6gQfpBFkMRaH7zCV
2906,1886132,Commodores,Caught In The Act,1886132_B5,Wide Open (Reprise),3xgeVHBG7iUJZOb9izF1Ag
2907,7393239,Village People,Village People,7393239_A2,In Hollywood (Everybody Is A Star),7eStdpfMh5jTlauAv6anfl
2908,7393239,Village People,Village People,7393239_B1,Fire Island,5ixLB5tNcpoaarHU6LnVGs
2910,7393239,Village People,Village People,7393239_C1,Macho Man,0xRDqhYsCW6F9LM4s7gY5z
2911,7393239,Village People,Village People,7393239_C2,I Am What I Am,5ZlURWi9BhGUdaPeRacMPP
2912,7393239,Village People,Village People,7393239_D1,Key West,5t1pWB2Dpp2ERGO698NPrA
2914,7393239,Village People,Village People,7393239_E1,Y.M.C.A.,2MtwLMtwLU17payh5C4fYG
2915,7393239,Village People,Village People,7393239_F1,Hot Cop,5uee0BScN94p2IbHYDQ3H4
2918,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A1,Introduction Act II (No. 9),4g5kruQSaHNeoPXxaB9U96
2924,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A7,Introduction - Act III (No. 15),3fAoBs0w9BEQkjc3xOd5eD
2925,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_A8,Valse - Act I (No. 4),3a5lkzC7r2VYMAuzCkdzpM
2927,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_B2,"Danse Hongroise, Czardas - Act III (No. 24)",5zL6TVX0clDa2BDOV0Gp5m
2930,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_B5,Scene And Valse - Act III (No. 20),60hI5wBhzWhvhEaKHADo8c
2931,2055961,Pyotr Ilyich Tchaikovsky,Selections From Swan Lake,2055961_B6,Finale Ultimo (No. 32),5BmKXd6e8Wj59IKWcBhz62
2932,224503,Jeff Mills,Exhibitionist EP,224503_A1,Paradise,2SPjb39ZFvhBZk3BPksB9W
2935,7717333,Israel Vibration,The Same Song,7717333_A1,The Same Song,19CzVtWs55aPTQCTyJi7i2
2936,7717333,Israel Vibration,The Same Song,7717333_A2,Weep And Mourn,6NQe2fDwpUoseU30Mh5Y27
2937,7717333,Israel Vibration,The Same Song,7717333_A3,Walk The Streets Of Glory,78sJCysFZaDl2K1igiCQSI
2938,7717333,Israel Vibration,The Same Song,7717333_A4,Ball Of Fire,5lVWNDwD0FrVO1lI8zV9s0
2939,7717333,Israel Vibration,The Same Song,7717333_B1,Why Worry,1RTKQ034iYvDMEZ4Mn8hjZ
2940,7717333,Israel Vibration,The Same Song,7717333_B2,Lift Up Your Conscience,1hVMtsmDwFLye78dqnCUbo
2941,7717333,Israel Vibration,The Same Song,7717333_B3,Prophet Has Arise,0s2oFLwgcWrUZPLiSlNPNC
2942,7717333,Israel Vibration,The Same Song,7717333_B4,Jah Time Has Come,2s6A8ICxSlLv0YJ994K6cd
2943,7717333,Israel Vibration,The Same Song,7717333_B5,Licks And Kicks,3KYzUp4gM8xVR1zcrAjTbk
2944,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_A1,Spitfire,65m3XlmjBPioRtWxmdyIDB
2945,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_A2,Girls,3sR4m7aR5zxendIxV53Thl
2946,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_A3,Memphis Bells,3qZq9YzOYwWLZ3SQE2uXcs
2947,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_B1,Get Up Get Off,5HCUHzDJKCF1hqBXW5tJx8
2948,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_B2,Hotride,4KBOnpPbABfXoIQS9Axlh8
2949,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_B3,Wake Up Call,4HJQA30OzIObBbjTPJCaPx
2950,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_C1,Action Radar,4Eyd5eCPjgnH6oU1FlSgcy
2951,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_C3,Phoenix,6wuMYUwwghTFJrGcXmBT6m
2952,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_D2,The Way It Is,0VvCwU4mdx0aH4VK5IRRTM
2953,3146613,The Prodigy,Always Outnumbered Never Outgunned,3146613_D3,Shoot Down,1KiqWgjBdsvhbU8GNRMsRi
2954,9353373,Nas,Nastradamus,9353373_A1,The Prediction,2tIG7Wf8ZvuLDk283JaLpw
2955,9353373,Nas,Nastradamus,9353373_A2,Life We Chose,1AL8ay5GNI6cWeOzZl8NoD
2956,9353373,Nas,Nastradamus,9353373_A3,Nastradamus,5IUceLAshLX0OSTAdSLcPv
2957,9353373,Nas,Nastradamus,9353373_A4,Some Of Us Have Angels,0SEiyvkq3UuqRLsK7MFpQU
2958,9353373,Nas,Nastradamus,9353373_B1,Project Windows,3aPaBVr0R07Hct20X3dwhN
2959,9353373,Nas,Nastradamus,9353373_B2,Come Get Me,6aTgvValaXNB0IaJHIPLMM
2960,9353373,Nas,Nastradamus,9353373_B4,Last Words,2rN6cdbkVQY3OX89JNmZXh
2962,9353373,Nas,Nastradamus,9353373_C2,God Love Us,6YOE13vUSZo52HtnhNS2Pn
2963,9353373,Nas,Nastradamus,9353373_C3,Quiet Niggas,7wuNgAEzYe1V7N1maHp6Qj
2964,9353373,Nas,Nastradamus,9353373_D1,Big Girl,4A3FqBaCjNQ3TFeRe1uuHo
2965,9353373,Nas,Nastradamus,9353373_D2,New World,083kCkDkihpBrsgQJOtBvD
2966,9353373,Nas,Nastradamus,9353373_D3,You Owe Me,2VqjCBJ4AxpDTrNRKhL0Pw
2967,9353373,Nas,Nastradamus,9353373_D4,The Outcome,5chl5oYXCrs8zWXCliEYtO
2968,7753999,Mobb Deep,The Infamous,7753999_A1,The Start Of Your Ending (41st Side),5DGnlowf1fjT7VWsoeRDlb
2969,7753999,Mobb Deep,The Infamous,7753999_A2,[The Infamous Prelude],41sW9ZPxYJCUj0Bw0jfJTT
2970,7753999,Mobb Deep,The Infamous,7753999_A3,Survival Of The Fittest,7N1Vjtzr1lmmCW9iasQ8YO
2971,7753999,Mobb Deep,The Infamous,7753999_A4,Eye For A Eye (Your Beef Is Mines),2SPn36BNF6fXWJkCsmjyQg
2972,7753999,Mobb Deep,The Infamous,7753999_B1,[Just Step Prelude],29Wtd44rwt8wFimq3SQEx5
2973,7753999,Mobb Deep,The Infamous,7753999_B2,Give Up The Goods (Just Step),2ucJqa5eMvrfyuuqmj2Xpl
2974,7753999,Mobb Deep,The Infamous,7753999_B4,Up North Trip,7KQvT4YuzcmyogWg7Gq4Z5
2975,7753999,Mobb Deep,The Infamous,7753999_C1,Trife Life,7a2dsbIZcf5SAz7Uv4G0NR
2976,7753999,Mobb Deep,The Infamous,7753999_C2,Q.U. -- Hectic,0KwR2yIvknqi1V9BUFmZ2i
2977,7753999,Mobb Deep,The Infamous,7753999_C3,Right Back At You,2AiLqglbITbnnTzrr34D9B
2978,7753999,Mobb Deep,The Infamous,7753999_D1,[The Grave Prelude],63lCTHGh9eM46t7wTvyrny
2979,7753999,Mobb Deep,The Infamous,7753999_D2,Cradle To The Grave,2uCMts8MLE3GktieyAIeXu
2980,7753999,Mobb Deep,The Infamous,7753999_D3,Drink Away The Pain (Situations),4GdKi4F976XGtr8hedHEro
2981,7753999,Mobb Deep,The Infamous,7753999_D4,Shook Ones Pt. II,33ZXjLCpiINn8eQIDYEPTD
2982,7753999,Mobb Deep,The Infamous,7753999_D5,Party Over,4cC7b7V5bSP7NHTAhr5efn
2983,5835870,Nina Simone,In Concert - Emergency Ward!,5835870_B1,Poppies,5oxHSwk7ninSo1uhwriCMl
2984,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_A1,Bring Da Ruckus,1v5cgIyffYtfEx0swttdoE
2985,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_A2,Shame On A Nigga,7IwURvEfVcdxUCjLKUu6sv
2986,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_A3,Clan In Da Front,4LaiF2h7gsybmURceGYLqh
2987,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_A4,Wu-Tang: 7th Chamber,5wcY4XgawQ2se8VjDLhedQ
2988,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_A5,Can It Be All So Simple,6OCYTygzbVwil2UFkREQiD
2989,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_A6,Protect Ya Neck (Intermission),1Sgj10byiGzPpI2IrXSFEn
2990,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_B3,C.R.E.A.M.,119c93MHjrDLJTApCVGpvx
2991,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_B4,Method Man,5XLC8xoqyua4U7wJiZAWik
2992,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_B5,Tearz,7y5zXpTN4J7K0PngQYa655
2993,6824166,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers),6824166_B6,Wu-Tang: 7th Chamber - Part II (Conclusion),4mkdUdHTDfnbcie1vSmbCK
2994,5522861,Philip Glass,Solo Piano,5522861_B1,Mad Rush,71MgHtkk3bMttlmroPZotq
2995,5522861,Philip Glass,Solo Piano,5522861_B2,Wichita Sutra Vortex,57FHJpZMV8K3Pi24XElgLq
2999,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_A5,White Rabbit,7MBswMUq5N1fPtNJuQez5A
3001,14031349,Various,Fear And Loathing In Las Vegas (Music From The Motion Picture),14031349_B1,Get Together,59mPsN9p2JJlPS4wkEtrhE
3010,11054595,The Velvet Underground,Collected,11054595_A2,Venus In Furs,29engDqjmMr3VLqMm0c0WE
3011,11054595,The Velvet Underground,Collected,11054595_A4,There She Goes Again,7qOVMMY0couqt76ObwY947
3012,11054595,The Velvet Underground,Collected,11054595_A5,Heroin,5by3w3NXvwDpV9FBSOR35u
3013,11054595,The Velvet Underground,Collected,11054595_A6,Femme Fatale,3PG7BAJG9WkmNOJOlc4uAo
3014,11054595,The Velvet Underground,Collected,11054595_B1,I Heard Her Call My Name,2Kvh9rYfJ7oczyCJZdzVPm
3015,11054595,The Velvet Underground,Collected,11054595_B2,White Light/White Heat,0Evhu0dKCkIuEn88Pmb9mj
3016,11054595,The Velvet Underground,Collected,11054595_B3,Here She Comes Now,23LNLIpFwrcHAVpN3fx9cT
3017,11054595,The Velvet Underground,Collected,11054595_B4,Sister Ray,3lwKNjchZuU5ZCVZVXwj5Y
3018,11054595,The Velvet Underground,Collected,11054595_C1,Hey Mr. Rain,16FzAAi3DXOFvYRzfsb8lH
3019,11054595,The Velvet Underground,Collected,11054595_C2,Stephanie Says,341b9JIDHZ3oaMVNwS0OsA
3020,11054595,The Velvet Underground,Collected,11054595_C5,Candy Says,2Vp0ue7NNLHFF6RKSdOEuN
3021,11054595,The Velvet Underground,Collected,11054595_C6,What Goes On,2GKxyUw8MQNvc0EP4016Yg
3022,11054595,The Velvet Underground,Collected,11054595_C7,Some Kinda Love,4MpXtUeOPwa65Szx9WZID6
3023,11054595,The Velvet Underground,Collected,11054595_C8,Lisa Says,7eWWW7ewGah1dK081294s0
3024,11054595,The Velvet Underground,Collected,11054595_D1,Pale Blue Eyes,11VwZwNF29HrqwalYUMitb
3025,11054595,The Velvet Underground,Collected,11054595_D2,The Murder Mystery,3vBROSNZ8V3XjfZHdCCsgT
3026,11054595,The Velvet Underground,Collected,11054595_D4,Foggy Notion,1zeLiWI2FakWUHNbvw4Na5
3027,11054595,The Velvet Underground,Collected,11054595_D5,One Of These Days,2T6vRyNvCu6Mjgl7U2tbNc
3042,902238,Sidney Bechet,The Great Sidney Bechet,902238_A1,Old Fashioned Love,3LHkInkl0KndfqUKlNThcT
3044,902238,Sidney Bechet,The Great Sidney Bechet,902238_A3,China Boy,08q8Kc0rZYBJGXjIgeArfd
3045,902238,Sidney Bechet,The Great Sidney Bechet,902238_A4,Dear Old Southland,57493NgvxsPFVxccqtmzNN
3046,902238,Sidney Bechet,The Great Sidney Bechet,902238_A5,Bugle Blues,44f07kYz6HSXKwYvCc1FMP
3047,902238,Sidney Bechet,The Great Sidney Bechet,902238_B1,Royal Garden Blues,3HPFnMsXXpZD6tJnjcOXNp
3048,902238,Sidney Bechet,The Great Sidney Bechet,902238_B2,Sister Kate,5YGAcX6dqkbQgPxmPymOeO
3049,902238,Sidney Bechet,The Great Sidney Bechet,902238_B3,Panama,1io7UiaULnAadjbKCpToFm
3052,1444111,Chuck Berry,Le Roi Du Rock,1444111_A1,Johnny B. Goode,2QfiRTz5Yc8DdShCxG1tB2
3053,1444111,Chuck Berry,Le Roi Du Rock,1444111_A2,"Oh, Baby Doll",5qT4hFVkg7q7ZlUWFq7XeI
3054,1444111,Chuck Berry,Le Roi Du Rock,1444111_A3,Maybellene,3SQhmctWreNM0X6Zkm2K5R
3055,1444111,Chuck Berry,Le Roi Du Rock,1444111_A4,Brown-Eyed Handsome Man,2KIz4ileT7mvzFhAR8U5gS
3056,1444111,Chuck Berry,Le Roi Du Rock,1444111_B1,Roll Over Beethoven,6C7aTTCUWRK7dD379yUT3W
3057,1444111,Chuck Berry,Le Roi Du Rock,1444111_B2,"Memphis, Tennessee",3UYtylPa55RqHS1YDGZoLs
3058,1444111,Chuck Berry,Le Roi Du Rock,1444111_B3,Too Much Monkey Business,0aS1p8fwu06q47zUdShfAv
3059,1444111,Chuck Berry,Le Roi Du Rock,1444111_B4,Thirty Days,1t5XUupizGiodTmIhqcqD2
3060,1444111,Chuck Berry,Le Roi Du Rock,1444111_B5,Deep Feeling,5WzcyZ29VEeMimQpAiDc8q
3061,1444111,Chuck Berry,Le Roi Du Rock,1444111_B6,Nadine,4NRARCtuAaxJa8z9OwKFRI
3062,609481,Joan Baez,The Songbook,609481_A1,North Country Blues,5fqzV7YD1ePrh4JSfWhG6m
3063,609481,Joan Baez,The Songbook,609481_A3,Children Of Darkness,4gCzmoHWfH0rrrRgZPrxMX
3064,609481,Joan Baez,The Songbook,609481_A5,I Am A Poor Wayfaring Stranger,5u59J9c465kkPk4aePlnDz
3065,609481,Joan Baez,The Songbook,609481_B1,Birmingham Sunday,0OQEx2YkGzPvDrE2mVxIbk
3066,609481,Joan Baez,The Songbook,609481_B2,San Francisco Mabel Joy,3KI7GuVcC2b40YQQVvyo3t
3067,609481,Joan Baez,The Songbook,609481_B3,Be Not Too Hard,1PqmNKoy5luFjBPjpbiEu9
3068,609481,Joan Baez,The Songbook,609481_B4,Restless Farewell,0tKJKOd6yiUQnkYKy0MMg3
3069,609481,Joan Baez,The Songbook,609481_C1,Long Black Veil,42RHnTR92sA6GMAc7kHIP6
3070,609481,Joan Baez,The Songbook,609481_C2,Hickory Wind,3Bde1Kx7QbMVGTl5V05bMM
3071,609481,Joan Baez,The Songbook,609481_C3,The Lady Came From Baltimore,4UqKYAlOZTgz8fN6aMl9SZ
3072,609481,Joan Baez,The Songbook,609481_C4,I Dreamed I Saw St. Augustine,6CZhSuBeKDVkZqAA9jQal0
3074,609481,Joan Baez,The Songbook,609481_D1,Saigon Bride,3pqYXhr6eeC4HdBb7VivSO
3075,609481,Joan Baez,The Songbook,609481_D2,Donna Donna,49uBVeaM3ixGD8VIeqh9KI
3076,609481,Joan Baez,The Songbook,609481_D3,Song In The Blood,5HrUAcqtr7b4qweJABJ30P
3077,609481,Joan Baez,The Songbook,609481_D4,The Magic Wood,2el9AuvtmZBIBs9TrVWCsM
3078,609481,Joan Baez,The Songbook,609481_E1,East Virginia,7cOXUx0Q5PYafyNFriFajr
3079,609481,Joan Baez,The Songbook,609481_E2,Henry Martin,7fEortZUGuuSKTAr8ZMrk1
3080,609481,Joan Baez,The Songbook,609481_E3,All My Trials,4sEwKU4EJCRYhyfrCVCEL6
3081,609481,Joan Baez,The Songbook,609481_E4,Old Blue,4bZjYNafNImiiEz317vVDA
3082,609481,Joan Baez,The Songbook,609481_E5,House Of The Rising Sun,3AuVZyDw1VhjjLfHZR4ba3
3083,609481,Joan Baez,The Songbook,609481_F2,Lily Of The West,0J0FpFEO8QGo5xbxIOHNB2
3084,609481,Joan Baez,The Songbook,609481_F3,Silkie,1QAKkIySvWuvb0VxGCWlrC
3085,609481,Joan Baez,The Songbook,609481_F4,House Carpenter,5uSUX4cXSBQSPnmI9wyjqe
3086,609481,Joan Baez,The Songbook,609481_F5,The Trees They Do Grow High,1A8orbox89wzE7qADACpeL
3087,609481,Joan Baez,The Songbook,609481_F6,"Fare Thee Well (10,000 Miles)",1rDCTMN2DAxtFQqaLTOASO
3088,609481,Joan Baez,The Songbook,609481_G1,Barbara Allen,3Q9rnd8kBeJjkNeUukJA0c
3089,609481,Joan Baez,The Songbook,609481_G2,Jackaroe,4UvV1cu1C1dMt341339rtI
3090,609481,Joan Baez,The Songbook,609481_G3,John Riley,5et1Cm8WX18X4eoORUcyap
3091,609481,Joan Baez,The Songbook,609481_G4,Matty Groves,73mr2j8L4YYaSbXwepJa7g
3092,609481,Joan Baez,The Songbook,609481_G5,Queen Of Hearts,0cUc6SqPOux5iaPDWlT3AH
3093,609481,Joan Baez,The Songbook,609481_H1,Fennario,0VgzVI4NiZI7f2o7CjVL1U
3094,609481,Joan Baez,The Songbook,609481_H2,Go Way From My Window,2RSre4aOaeIK1Uf48olKfP
3095,609481,Joan Baez,The Songbook,609481_H3,Railroad Boy,4uqGqQGjFEYLfAd1Lttyij
3096,609481,Joan Baez,The Songbook,609481_H4,Mary Hamilton,0fL5OGoccvYvgLxRtNO7JD
3097,609481,Joan Baez,The Songbook,609481_H5,Once I Had A Sweetheart,3BqmvwzKKnHjSlETD21Q6I
3098,609481,Joan Baez,The Songbook,609481_H6,Silver Dagger,2hulWLdzjBexk2bxQpcUp7
3099,8465720,Moby,Play,8465720_A1,Honey,1dcphLLksiA99xOQujqUAa
3100,8465720,Moby,Play,8465720_A2,Find My Baby,3c8lDuXO9wqTPZMkDPOcdH
3101,8465720,Moby,Play,8465720_A3,Porcelain,6EXi6ZqTITKGtVBKqbphjL
3102,8465720,Moby,Play,8465720_A4,Why Does My Heart Feel So Bad?,7siMHyJyxIwMQkHc7EPi9D
3103,8465720,Moby,Play,8465720_B1,South Side,2rRgAFKn7DGksrNAlYe5yB
3104,8465720,Moby,Play,8465720_B2,Rushing,3nJQ6sHnGQkjMdRZJczmRJ
3105,8465720,Moby,Play,8465720_B3,Bodyrock,6GAC6YPavN60XziazzfzEd
3106,8465720,Moby,Play,8465720_B4,Natural Blues,0NNCkIadCP6VnV7LeGL1zx
3107,8465720,Moby,Play,8465720_C1,Machete,4kdqF91TsmmoheXXdrQITM
3108,8465720,Moby,Play,8465720_C2,7,35Lt9beiEGvHqqCtgvCaCN
3109,8465720,Moby,Play,8465720_C3,Run On,5zCiJoP8Bxz9nrRnFpJqAB
3110,8465720,Moby,Play,8465720_C4,Down Slow,2q74m1MeagQhDXA3j2Q5WG
3111,8465720,Moby,Play,8465720_C5,If Things Were Perfect,3BbqvDvs8mVZq7ZGtEJ0RX
3112,8465720,Moby,Play,8465720_C6,Everloving,3KdNyeEZPSND2Eii1O2lNf
3113,8465720,Moby,Play,8465720_D1,Inside,7CcD95HEYu893QiHdPultD
3114,8465720,Moby,Play,8465720_D2,Guitar Flute & String,5Fxl4dYtAVnJDCM2FvU8U3
3115,8465720,Moby,Play,8465720_D3,The Sky Is Broken,4dWtT2Hg9tvJXRRW8YErtL
3116,8465720,Moby,Play,8465720_D4,My Weakness,0QLcNVDugoZgctXXVbWGRC
3117,12510809,Kiddy Smile,One Trick Pony,12510809_A1,Intro: Get Into Me,0TT3iSKZq1Eb1pCgwW4V2r
3118,12510809,Kiddy Smile,One Trick Pony,12510809_A2,House Of God,1B9W235WO0FTzud8kIu4ZD
3120,12510809,Kiddy Smile,One Trick Pony,12510809_A4,Be Honest,7lgDGwTJh0CMpXw7QGohBm
3121,12510809,Kiddy Smile,One Trick Pony,12510809_B3,Slap My B*tt,3ScUXRzJN51KS5BLYcYf28
3122,12510809,Kiddy Smile,One Trick Pony,12510809_C1,Dark Knight,6Lf2ITxUyt80QJ0FqRsP4C
3123,12510809,Kiddy Smile,One Trick Pony,12510809_C2,One Trick Pony,1NkJEOhNNwDDOzhQpeJerF
3124,12510809,Kiddy Smile,One Trick Pony,12510809_C3,Stuck In A Story Line,5X2eZyrMG1PR77b8azjntI
3125,12510809,Kiddy Smile,One Trick Pony,12510809_D2,Burn The House Down,54E885fso7y8do0rXDcB0u
3126,12510809,Kiddy Smile,One Trick Pony,12510809_D3,That 1 Friend,3iH8IFA7swGrby3JuQfVFe
3127,12510809,Kiddy Smile,One Trick Pony,12510809_D4,Summer Rain,7wxoqbtNYagNrS24XC7MRd
3128,628980,Puppetmastaz,Creature Funk,628980_A1,Pet Sound,51Po3zyOptso8jb2BcAv4F
3129,628980,Puppetmastaz,Creature Funk,628980_A2,Troublicious Two,59szaKVDUxZcI8dMEKGieS
3130,628980,Puppetmastaz,Creature Funk,628980_A3,Zoology,28gxjSnbBdgrU1Vlrd7pnH
3131,628980,Puppetmastaz,Creature Funk,628980_A4,"Expect This, Get This",0HanqmZ8sGU4MfwRASnIcN
3132,628980,Puppetmastaz,Creature Funk,628980_B1,Ms. Bumblebee,40doql1hkT4Z7eunCdj2Vk
3133,628980,Puppetmastaz,Creature Funk,628980_B2,Golden Center,4A3Nssh7VGtAQxOhdd6kO2
3135,628980,Puppetmastaz,Creature Funk,628980_B4,Re-Evolute,2t9KMyij1ATWwcacVxpEMz
3136,628980,Puppetmastaz,Creature Funk,628980_B5,Shellfish,3eGapdkXotTJZ3v1iBYKbi
3137,628980,Puppetmastaz,Creature Funk,628980_C1,Stories,3zesgxsvJdX1D7fQztiQG5
3139,628980,Puppetmastaz,Creature Funk,628980_C3,Puppet Factory,7yvf58l5yRIJqqe4sWHPYm
3140,628980,Puppetmastaz,Creature Funk,628980_C4,Humans Get All The Credit,1MHBTwnb3N5LL8Jd5PF9vg
3141,628980,Puppetmastaz,Creature Funk,628980_C5,Romancer,6oXfB1hwjJjh3WSYKgG9nO
3142,628980,Puppetmastaz,Creature Funk,628980_D1,Planet Booty,0bfkvbfqqsOSeY2IefvbkY
3144,628980,Puppetmastaz,Creature Funk,628980_D3,Goodbye,0WVzj3mjwXzArRUn6WIfsX
3145,21723940,Bonobo,Fragments,21723940_A1,Polyghost,0JL9dXZ2tjMabWjVjeutKH
3146,21723940,Bonobo,Fragments,21723940_A2,Shadows,7aLYQgzGLy8duSSdTJa1ik
3147,21723940,Bonobo,Fragments,21723940_A3,Rosewood,2ZaL63zLMDr6H18El2EIt9
3148,21723940,Bonobo,Fragments,21723940_B1,Otomo,59QNyVtGhYoDnpO6T1e4yR
